NORMALIZED_TIME, NORMALIZED_UNCERTAINTY
4.713579917211910969e-02,7.770029883049618391e-01
4.726932834824409263e-02,7.762569317578347228e-01
4.740285752436907557e-02,7.758797084168133074e-01
4.753638670049405851e-02,7.753424154798691514e-01
4.766991587661904145e-02,7.749817563752385841e-01
4.780344505274402439e-02,7.747993490825594298e-01
4.793697422886900733e-02,7.744210610672817019e-01
4.807050340499399027e-02,7.738631286686757926e-01
4.820403258111897321e-02,7.734820062538689811e-01
4.833756175724395615e-02,7.729127807262478056e-01
4.847109093336893909e-02,7.721866810812025861e-01
4.860462010949392203e-02,7.718271626451111977e-01
4.873814928561890497e-02,7.714448623194334331e-01
4.887167846174388791e-02,7.710595494190934929e-01
4.900520763786887779e-02,7.706889776914762624e-01
4.913873681399386073e-02,7.703094455081483938e-01
4.927226599011884367e-02,7.701121036831004574e-01
4.940579516624382661e-02,7.699176900487084696e-01
4.953932434236880955e-02,7.697276950666275264e-01
4.967285351849379249e-02,7.695419273945235394e-01
4.980638269461877543e-02,7.693592548585339586e-01
4.993991187074375837e-02,7.691803741740060874e-01
5.007344104686874131e-02,7.689974782340301962e-01
5.020697022299372425e-02,7.688113555125095644e-01
5.034049939911870719e-02,7.686218274719726073e-01
5.047402857524369013e-02,7.682600897456022260e-01
5.060755775136867307e-02,7.680820802540809789e-01
5.074108692749365601e-02,7.679068348030886337e-01
5.087461610361863895e-02,7.677353909487771855e-01
5.100814527974362189e-02,7.675608327093781380e-01
5.114167445586860483e-02,7.673882451048059661e-01
5.127520363199358777e-02,7.668807594601094735e-01
5.140873280811857071e-02,7.665333797375420977e-01
5.154226198424356059e-02,7.660272667493582821e-01
5.167579116036854353e-02,7.656824025046777837e-01
5.180932033649352647e-02,7.653407018095577108e-01
5.194284951261850941e-02,7.648397588902123845e-01
5.207637868874349235e-02,7.645097111123103639e-01
5.220990786486847529e-02,7.643351730673968447e-01
5.234343704099345823e-02,7.639894245210955281e-01
5.247696621711844117e-02,7.636542674591428881e-01
5.261049539324342411e-02,7.633210213851286952e-01
5.274402456936840705e-02,7.629846591826662250e-01
5.287755374549338999e-02,7.626478617475573873e-01
5.301108292161837293e-02,7.621354481601061437e-01
5.314461209774335587e-02,7.617945531023939676e-01
5.327814127386833881e-02,7.616194778896900885e-01
5.341167044999332175e-02,7.612775853356165134e-01
5.354519962611830469e-02,7.611039820928020561e-01
5.367872880224328763e-02,7.605972240308871424e-01
5.381225797836827057e-02,7.600525604145423886e-01
5.394578715449325351e-02,7.598628607565214299e-01
5.407931633061824339e-02,7.596765953248497683e-01
5.421284550674322633e-02,7.591288310932519101e-01
5.434637468286820927e-02,7.587610617254337830e-01
5.447990385899319221e-02,7.583985271247171145e-01
5.461343303511817515e-02,7.582180344168212294e-01
5.474696221124315809e-02,7.580380197743461501e-01
