NORMALIZED_TIME, VOLUME_PERCENT_ERROR
 0.579, 3.976
 0.579, 3.974
 0.579, 3.974
 0.579, 3.973
 0.579, 3.971
 0.579, 3.968
 0.579, 3.963
 0.580, 3.959
 0.580, 3.956
 0.580, 3.953
 0.580, 3.949
 0.580, 3.946
 0.580, 3.943
 0.580, 3.940
 0.580, 3.938
 0.581, 3.935
 0.581, 3.932
 0.581, 3.929
 0.581, 3.925
 0.581, 3.924
 0.581, 3.924
 0.581, 3.925
 0.582, 3.925
 0.582, 3.927
 0.582, 3.929
 0.582, 3.934
 0.582, 3.939
 0.582, 3.944
 0.582, 3.950
 0.582, 3.956
 0.583, 3.960
 0.583, 3.967
 0.583, 3.969
 0.583, 3.972
 0.583, 3.973
 0.583, 3.976
 0.583, 3.979
 0.584, 3.982
 0.584, 3.986
 0.584, 3.991
 0.584, 3.997
 0.584, 4.000
 0.584, 4.007
 0.584, 4.012
 0.584, 4.015
 0.585, 4.017
 0.585, 4.018
 0.585, 4.018
 0.585, 4.019
 0.585, 4.018
 0.585, 4.017
 0.585, 4.015
 0.586, 4.013
 0.586, 4.009
 0.586, 4.006
 0.586, 4.003
 0.586, 4.000
 0.586, 3.997
 0.586, 3.994
 0.586, 3.988
 0.587, 3.987
 0.587, 3.984
 0.587, 3.982
 0.587, 3.980
 0.587, 3.978
 0.587, 3.976
 0.587, 3.972
 0.588, 3.970
 0.588, 3.967
 0.588, 3.964
 0.588, 3.961
 0.588, 3.959
 0.588, 3.957
 0.588, 3.955
 0.588, 3.953
 0.589, 3.951
 0.589, 3.949
 0.589, 3.947
 0.589, 3.946
 0.589, 3.945
 0.589, 3.945
 0.589, 3.946
 0.590, 3.946
 0.590, 3.948
 0.590, 3.950
 0.590, 3.953
 0.590, 3.958
 0.590, 3.964
 0.590, 3.967
 0.590, 3.972
 0.591, 3.976
 0.591, 3.979
 0.591, 3.984
 0.591, 3.986
 0.591, 3.988
 0.591, 3.992
 0.591, 3.997
 0.592, 4.006
 0.592, 4.012
 0.592, 4.019
 0.592, 4.025
 0.592, 4.030
 0.592, 4.033
 0.592, 4.035
 0.592, 4.035
 0.593, 4.035
 0.593, 4.035
 0.593, 4.036
 0.593, 4.038
 0.593, 4.041
 0.593, 4.046
 0.593, 4.052
 0.594, 4.060
 0.594, 4.065
 0.594, 4.073
 0.594, 4.080
 0.594, 4.086
 0.594, 4.091
 0.594, 4.099
 0.594, 4.105
 0.595, 4.111
 0.595, 4.114
 0.595, 4.119
 0.595, 4.123
 0.595, 4.128
 0.595, 4.130
 0.595, 4.134
 0.596, 4.136
 0.596, 4.141
 0.596, 4.145
 0.596, 4.149
 0.596, 4.153
 0.596, 4.157
 0.596, 4.162
 0.596, 4.167
 0.597, 4.171
 0.597, 4.177
 0.597, 4.179
 0.597, 4.181
 0.597, 4.183
 0.597, 4.185
 0.597, 4.187
 0.598, 4.187
 0.598, 4.188
 0.598, 4.187
 0.598, 4.187
 0.598, 4.186
 0.598, 4.184
 0.598, 4.182
 0.598, 4.180
 0.599, 4.177
 0.599, 4.174
 0.599, 4.170
 0.599, 4.168
 0.599, 4.166
 0.599, 4.164
 0.599, 4.162
 0.600, 4.160
 0.600, 4.158
 0.600, 4.157
 0.600, 4.156
 0.600, 4.155
 0.600, 4.154
 0.600, 4.154
 0.600, 4.155
 0.601, 4.157
 0.601, 4.164
 0.601, 4.170
 0.601, 4.176
 0.601, 4.179
 0.601, 4.179
 0.601, 4.179
 0.602, 4.178
 0.602, 4.177
 0.602, 4.175
 0.602, 4.174
 0.602, 4.173
 0.602, 4.171
 0.602, 4.170
 0.602, 4.168
 0.603, 4.167
 0.603, 4.165
 0.603, 4.165
 0.603, 4.163
 0.603, 4.161
 0.603, 4.160
 0.603, 4.159
 0.604, 4.157
 0.604, 4.156
 0.604, 4.156
 0.604, 4.156
 0.604, 4.156
 0.604, 4.159
 0.604, 4.161
 0.604, 4.167
 0.605, 4.172
 0.605, 4.179
 0.605, 4.185
 0.605, 4.191
 0.605, 4.198
 0.605, 4.202
 0.605, 4.205
 0.606, 4.207
 0.606, 4.206
 0.606, 4.203
 0.606, 4.198
 0.606, 4.192
 0.606, 4.186
 0.606, 4.181
 0.606, 4.176
 0.607, 4.172
 0.607, 4.166
 0.607, 4.162
 0.607, 4.159
 0.607, 4.154
 0.607, 4.151
 0.607, 4.148
 0.608, 4.143
 0.608, 4.138
 0.608, 4.135
 0.608, 4.132
 0.608, 4.130
 0.608, 4.129
 0.608, 4.128
 0.608, 4.127
 0.609, 4.127
 0.609, 4.125
 0.609, 4.125
 0.609, 4.125
 0.609, 4.124
 0.609, 4.124
 0.609, 4.123
 0.610, 4.123
 0.610, 4.122
 0.610, 4.121
 0.610, 4.120
 0.610, 4.119
 0.610, 4.118
 0.610, 4.117
 0.610, 4.117
 0.611, 4.118
 0.611, 4.118
 0.611, 4.118
 0.611, 4.117
 0.611, 4.116
 0.611, 4.114
 0.611, 4.113
 0.612, 4.110
 0.612, 4.109
 0.612, 4.108
 0.612, 4.106
 0.612, 4.105
 0.612, 4.104
 0.612, 4.103
 0.612, 4.101
 0.613, 4.100
 0.613, 4.097
 0.613, 4.095
 0.613, 4.094
 0.613, 4.091
 0.613, 4.089
 0.613, 4.088
 0.614, 4.086
 0.614, 4.085
 0.614, 4.084
 0.614, 4.083
 0.614, 4.085
 0.614, 4.090
 0.614, 4.094
 0.615, 4.100
 0.615, 4.106
 0.615, 4.111
 0.615, 4.115
 0.615, 4.119
 0.615, 4.123
 0.615, 4.127
 0.615, 4.132
 0.616, 4.137
 0.616, 4.141
 0.616, 4.144
 0.616, 4.146
 0.616, 4.150
 0.616, 4.153
 0.616, 4.157
 0.617, 4.161
 0.617, 4.163
 0.617, 4.165
 0.617, 4.168
 0.617, 4.172
 0.617, 4.176
 0.617, 4.180
 0.617, 4.184
 0.618, 4.188
 0.618, 4.192
 0.618, 4.195
 0.618, 4.202
 0.618, 4.206
 0.618, 4.210
 0.618, 4.213
 0.619, 4.215
 0.619, 4.217
 0.619, 4.219
 0.619, 4.221
 0.619, 4.221
 0.619, 4.222
 0.619, 4.222
 0.619, 4.222
 0.620, 4.221
 0.620, 4.220
 0.620, 4.218
 0.620, 4.216
 0.620, 4.213
 0.620, 4.210
 0.620, 4.208
 0.621, 4.207
 0.621, 4.205
 0.621, 4.204
 0.621, 4.202
 0.621, 4.200
 0.621, 4.199
 0.621, 4.197
 0.621, 4.195
 0.622, 4.194
 0.622, 4.192
 0.622, 4.191
 0.622, 4.190
 0.622, 4.187
 0.622, 4.184
 0.622, 4.183
 0.623, 4.180
 0.623, 4.178
 0.623, 4.175
 0.623, 4.173
 0.623, 4.171
 0.623, 4.169
 0.623, 4.167
 0.623, 4.165
 0.624, 4.163
 0.624, 4.160
 0.624, 4.158
 0.624, 4.156
 0.624, 4.154
 0.624, 4.152
 0.624, 4.150
 0.625, 4.149
 0.625, 4.149
 0.625, 4.148
 0.625, 4.148
 0.625, 4.149
 0.625, 4.150
 0.625, 4.152
 0.625, 4.154
 0.626, 4.155
 0.626, 4.158
 0.626, 4.161
 0.626, 4.165
 0.626, 4.169
 0.626, 4.173
 0.626, 4.177
 0.627, 4.180
 0.627, 4.185
 0.627, 4.189
 0.627, 4.192
 0.627, 4.196
 0.627, 4.199
 0.627, 4.201
 0.627, 4.204
 0.628, 4.206
 0.628, 4.209
 0.628, 4.210
 0.628, 4.212
 0.628, 4.213
 0.628, 4.215
 0.628, 4.216
 0.629, 4.218
 0.629, 4.220
 0.629, 4.221
 0.629, 4.223
 0.629, 4.224
 0.629, 4.224
 0.629, 4.224
 0.629, 4.224
 0.630, 4.222
 0.630, 4.221
 0.630, 4.219
 0.630, 4.218
 0.630, 4.216
 0.630, 4.214
 0.630, 4.212
 0.631, 4.208
 0.631, 4.205
 0.631, 4.199
 0.631, 4.192
 0.631, 4.187
 0.631, 4.180
 0.631, 4.175
 0.631, 4.165
 0.632, 4.154
 0.632, 4.143
 0.632, 4.132
 0.632, 4.122
 0.632, 4.110
 0.632, 4.101
 0.632, 4.092
 0.633, 4.077
 0.633, 4.069
 0.633, 4.062
 0.633, 4.053
 0.633, 4.046
 0.633, 4.039
 0.633, 4.032
 0.633, 4.025
 0.634, 4.017
 0.634, 4.009
 0.634, 3.999
 0.634, 3.992
 0.634, 3.985
 0.634, 3.977
 0.634, 3.964
 0.635, 3.957
 0.635, 3.951
 0.635, 3.946
 0.635, 3.942
 0.635, 3.936
 0.635, 3.932
 0.635, 3.927
 0.635, 3.923
 0.636, 3.921
 0.636, 3.917
 0.636, 3.913
 0.636, 3.910
 0.636, 3.905
 0.636, 3.899
 0.636, 3.893
 0.637, 3.886
 0.637, 3.879
 0.637, 3.873
 0.637, 3.867
 0.637, 3.858
 0.637, 3.853
 0.637, 3.848
 0.637, 3.842
 0.638, 3.831
 0.638, 3.822
 0.638, 3.816
 0.638, 3.807
 0.638, 3.797
 0.638, 3.790
 0.638, 3.783
 0.639, 3.777
 0.639, 3.771
 0.639, 3.765
 0.639, 3.757
 0.639, 3.748
 0.639, 3.741
 0.639, 3.733
 0.639, 3.728
 0.640, 3.722
 0.640, 3.715
 0.640, 3.710
 0.640, 3.706
 0.640, 3.702
 0.640, 3.698
 0.640, 3.693
 0.641, 3.691
 0.641, 3.686
 0.641, 3.682
 0.641, 3.679
 0.641, 3.675
 0.641, 3.670
 0.641, 3.666
 0.641, 3.660
 0.642, 3.655
 0.642, 3.649
 0.642, 3.645
 0.642, 3.639
 0.642, 3.633
 0.642, 3.628
 0.642, 3.626
 0.643, 3.623
 0.643, 3.619
 0.643, 3.617
 0.643, 3.612
 0.643, 3.609
 0.643, 3.606
 0.643, 3.603
 0.643, 3.600
 0.644, 3.598
 0.644, 3.594
 0.644, 3.591
 0.644, 3.589
 0.644, 3.586
 0.644, 3.584
 0.644, 3.582
 0.645, 3.580
 0.645, 3.579
 0.645, 3.578
 0.645, 3.578
 0.645, 3.578
 0.645, 3.579
 0.645, 3.580
 0.645, 3.580
 0.646, 3.581
 0.646, 3.580
 0.646, 3.580
 0.646, 3.578
 0.646, 3.577
 0.646, 3.575
 0.646, 3.572
 0.647, 3.569
 0.647, 3.566
 0.647, 3.564
 0.647, 3.562
 0.647, 3.559
 0.647, 3.556
 0.647, 3.554
 0.647, 3.551
 0.648, 3.548
 0.648, 3.544
 0.648, 3.540
 0.648, 3.537
 0.648, 3.534
 0.648, 3.531
 0.648, 3.527
 0.649, 3.522
 0.649, 3.517
 0.649, 3.514
 0.649, 3.505
 0.649, 3.501
 0.649, 3.496
 0.649, 3.493
 0.649, 3.490
 0.650, 3.487
 0.650, 3.482
 0.650, 3.477
 0.650, 3.473
 0.650, 3.467
 0.650, 3.464
 0.650, 3.459
 0.651, 3.454
 0.651, 3.451
 0.651, 3.447
 0.651, 3.443
 0.651, 3.439
 0.651, 3.436
 0.651, 3.432
 0.651, 3.428
 0.652, 3.425
 0.652, 3.423
 0.652, 3.421
 0.652, 3.418
 0.652, 3.415
 0.652, 3.411
 0.652, 3.407
 0.653, 3.400
 0.653, 3.395
 0.653, 3.391
 0.653, 3.387
 0.653, 3.382
 0.653, 3.378
 0.653, 3.375
 0.653, 3.371
 0.654, 3.367
 0.654, 3.363
 0.654, 3.360
 0.654, 3.356
 0.654, 3.353
 0.654, 3.351
 0.654, 3.349
 0.655, 3.345
 0.655, 3.343
 0.655, 3.340
 0.655, 3.336
 0.655, 3.331
 0.655, 3.326
 0.655, 3.319
 0.655, 3.312
 0.656, 3.305
 0.656, 3.293
 0.656, 3.286
 0.656, 3.279
 0.656, 3.272
 0.656, 3.262
 0.656, 3.254
 0.657, 3.246
 0.657, 3.240
 0.657, 3.234
 0.657, 3.227
 0.657, 3.219
 0.657, 3.208
 0.657, 3.197
 0.657, 3.189
 0.658, 3.182
 0.658, 3.174
 0.658, 3.167
 0.658, 3.158
 0.658, 3.147
 0.658, 3.136
 0.658, 3.129
 0.659, 3.123
 0.659, 3.114
 0.659, 3.102
 0.659, 3.094
 0.659, 3.085
 0.659, 3.077
 0.659, 3.071
 0.660, 3.064
 0.660, 3.052
 0.660, 3.045
 0.660, 3.037
 0.660, 3.030
 0.660, 3.024
 0.660, 3.018
 0.660, 3.012
 0.661, 3.009
 0.661, 3.003
 0.661, 3.000
 0.661, 2.996
 0.661, 2.994
 0.661, 2.991
 0.661, 2.986
 0.662, 2.983
 0.662, 2.977
 0.662, 2.973
 0.662, 2.970
 0.662, 2.967
 0.662, 2.964
 0.662, 2.962
 0.662, 2.960
 0.663, 2.957
 0.663, 2.956
 0.663, 2.956
 0.663, 2.963
 0.663, 2.966
 0.663, 2.968
 0.663, 2.968
 0.664, 2.969
 0.664, 2.967
 0.664, 2.965
 0.664, 2.962
 0.664, 2.958
 0.664, 2.949
 0.664, 2.938
 0.664, 2.932
 0.665, 2.925
 0.665, 2.917
 0.665, 2.914
 0.665, 2.908
 0.665, 2.903
 0.665, 2.900
 0.665, 2.897
 0.666, 2.894
 0.666, 2.890
 0.666, 2.884
 0.666, 2.878
 0.666, 2.873
 0.666, 2.869
 0.666, 2.866
 0.666, 2.863
 0.667, 2.860
 0.667, 2.859
 0.667, 2.857
 0.667, 2.855
 0.667, 2.854
 0.667, 2.853
 0.667, 2.852
 0.668, 2.850
 0.668, 2.848
 0.668, 2.844
 0.668, 2.841
 0.668, 2.839
 0.668, 2.836
 0.668, 2.834
 0.668, 2.832
 0.669, 2.831
 0.669, 2.828
 0.669, 2.824
 0.669, 2.821
 0.669, 2.818
 0.669, 2.814
 0.669, 2.809
 0.670, 2.805
 0.670, 2.799
 0.670, 2.794
 0.670, 2.791
 0.670, 2.785
 0.670, 2.780
 0.670, 2.775
 0.670, 2.771
 0.671, 2.766
 0.671, 2.759
 0.671, 2.753
 0.671, 2.746
 0.671, 2.738
 0.671, 2.728
 0.671, 2.719
 0.672, 2.715
 0.672, 2.707
 0.672, 2.703
 0.672, 2.698
 0.672, 2.697
 0.672, 2.695
 0.672, 2.696
 0.672, 2.701
 0.673, 2.706
 0.673, 2.709
 0.673, 2.711
 0.673, 2.711
 0.673, 2.710
 0.673, 2.708
 0.673, 2.707
 0.674, 2.706
 0.674, 2.706
 0.674, 2.706
 0.674, 2.705
 0.674, 2.707
 0.674, 2.706
 0.674, 2.704
 0.674, 2.703
 0.675, 2.702
 0.675, 2.702
 0.675, 2.700
 0.675, 2.699
 0.675, 2.697
 0.675, 2.694
 0.675, 2.692
 0.676, 2.690
 0.676, 2.688
 0.676, 2.686
 0.676, 2.683
 0.676, 2.680
 0.676, 2.678
 0.676, 2.675
 0.676, 2.673
 0.677, 2.672
 0.677, 2.670
 0.677, 2.669
 0.677, 2.667
 0.677, 2.665
 0.677, 2.664
 0.677, 2.662
 0.678, 2.661
 0.678, 2.659
 0.678, 2.657
 0.678, 2.655
 0.678, 2.652
 0.678, 2.649
 0.678, 2.646
 0.678, 2.644
 0.679, 2.641
 0.679, 2.638
 0.679, 2.635
 0.679, 2.631
 0.679, 2.627
 0.679, 2.625
 0.679, 2.622
 0.680, 2.621
 0.680, 2.618
 0.680, 2.616
 0.680, 2.612
 0.680, 2.608
 0.680, 2.605
 0.680, 2.601
 0.680, 2.597
 0.681, 2.592
 0.681, 2.588
 0.681, 2.584
 0.681, 2.580
 0.681, 2.577
 0.681, 2.573
 0.681, 2.571
 0.682, 2.568
 0.682, 2.565
 0.682, 2.561
 0.682, 2.558
 0.682, 2.554
 0.682, 2.551
 0.682, 2.545
 0.682, 2.541
 0.683, 2.538
 0.683, 2.534
 0.683, 2.530
 0.683, 2.526
 0.683, 2.522
 0.683, 2.520
 0.683, 2.517
 0.684, 2.513
 0.684, 2.509
 0.684, 2.504
 0.684, 2.500
 0.684, 2.497
 0.684, 2.494
 0.684, 2.491
 0.684, 2.488
 0.685, 2.486
 0.685, 2.484
 0.685, 2.482
 0.685, 2.480
 0.685, 2.478
 0.685, 2.476
 0.685, 2.473
 0.686, 2.472
 0.686, 2.471
 0.686, 2.470
 0.686, 2.468
 0.686, 2.467
 0.686, 2.467
 0.686, 2.466
 0.686, 2.466
 0.687, 2.466
 0.687, 2.466
 0.687, 2.467
 0.687, 2.469
 0.687, 2.470
 0.687, 2.472
 0.687, 2.473
 0.688, 2.476
 0.688, 2.477
 0.688, 2.479
 0.688, 2.482
 0.688, 2.485
 0.688, 2.489
 0.688, 2.492
 0.688, 2.495
 0.689, 2.498
 0.689, 2.499
 0.689, 2.502
 0.689, 2.503
 0.689, 2.505
 0.689, 2.506
 0.689, 2.507
 0.690, 2.509
 0.690, 2.510
 0.690, 2.511
 0.690, 2.513
 0.690, 2.515
 0.690, 2.516
 0.690, 2.517
 0.690, 2.518
 0.691, 2.519
 0.691, 2.519
 0.691, 2.519
 0.691, 2.519
 0.691, 2.518
 0.691, 2.517
 0.691, 2.515
 0.692, 2.512
 0.692, 2.510
 0.692, 2.508
 0.692, 2.507
 0.692, 2.507
 0.692, 2.506
 0.692, 2.507
 0.692, 2.507
 0.693, 2.509
 0.693, 2.511
 0.693, 2.513
 0.693, 2.516
 0.693, 2.517
 0.693, 2.518
 0.693, 2.519
 0.694, 2.520
 0.694, 2.520
 0.694, 2.522
 0.694, 2.523
 0.694, 2.525
 0.694, 2.527
 0.694, 2.528
 0.694, 2.529
 0.695, 2.531
 0.695, 2.532
 0.695, 2.533
 0.695, 2.535
 0.695, 2.537
 0.695, 2.538
 0.695, 2.540
 0.696, 2.542
 0.696, 2.544
 0.696, 2.547
 0.696, 2.549
 0.696, 2.551
 0.696, 2.554
 0.696, 2.559
 0.696, 2.562
 0.697, 2.565
 0.697, 2.566
 0.697, 2.567
 0.697, 2.568
 0.697, 2.571
 0.697, 2.572
 0.697, 2.572
 0.698, 2.573
 0.698, 2.574
 0.698, 2.574
 0.698, 2.576
 0.698, 2.577
 0.698, 2.578
 0.698, 2.579
 0.698, 2.579
 0.699, 2.580
 0.699, 2.580
 0.699, 2.580
 0.699, 2.580
 0.699, 2.579
 0.699, 2.578
 0.699, 2.577
 0.700, 2.575
 0.700, 2.573
 0.700, 2.571
 0.700, 2.569
 0.700, 2.567
 0.700, 2.564
 0.700, 2.562
 0.700, 2.560
 0.701, 2.558
 0.701, 2.556
 0.701, 2.553
 0.701, 2.551
 0.701, 2.549
 0.701, 2.545
 0.701, 2.542
 0.702, 2.539
 0.702, 2.535
 0.702, 2.532
 0.702, 2.528
 0.702, 2.526
 0.702, 2.523
 0.702, 2.517
 0.702, 2.514
 0.703, 2.508
 0.703, 2.505
 0.703, 2.503
 0.703, 2.499
 0.703, 2.494
 0.703, 2.490
 0.703, 2.487
 0.704, 2.485
 0.704, 2.483
 0.704, 2.481
 0.704, 2.477
 0.704, 2.474
 0.704, 2.472
 0.704, 2.471
 0.704, 2.469
 0.705, 2.468
 0.705, 2.466
 0.705, 2.464
 0.705, 2.462
 0.705, 2.459
 0.705, 2.458
 0.705, 2.457
 0.706, 2.456
 0.706, 2.454
 0.706, 2.453
 0.706, 2.451
 0.706, 2.450
 0.706, 2.448
 0.706, 2.445
 0.707, 2.443
 0.707, 2.441
 0.707, 2.439
 0.707, 2.437
 0.707, 2.435
 0.707, 2.433
 0.707, 2.431
 0.707, 2.429
 0.708, 2.428
 0.708, 2.426
 0.708, 2.424
 0.708, 2.421
 0.708, 2.418
 0.708, 2.416
 0.708, 2.415
 0.709, 2.412
 0.709, 2.409
 0.709, 2.408
 0.709, 2.406
 0.709, 2.404
 0.709, 2.403
 0.709, 2.399
 0.709, 2.397
 0.710, 2.395
 0.710, 2.393
 0.710, 2.391
 0.710, 2.389
 0.710, 2.387
 0.710, 2.385
 0.710, 2.383
 0.711, 2.381
 0.711, 2.379
 0.711, 2.378
 0.711, 2.376
 0.711, 2.373
 0.711, 2.372
 0.711, 2.371
 0.711, 2.371
 0.712, 2.371
 0.712, 2.371
 0.712, 2.372
 0.712, 2.373
 0.712, 2.374
 0.712, 2.375
 0.712, 2.375
 0.713, 2.375
 0.713, 2.374
 0.713, 2.374
 0.713, 2.373
 0.713, 2.372
 0.713, 2.370
 0.713, 2.369
 0.713, 2.367
 0.714, 2.365
 0.714, 2.364
 0.714, 2.362
 0.714, 2.360
 0.714, 2.357
 0.714, 2.355
 0.714, 2.352
 0.715, 2.350
 0.715, 2.348
 0.715, 2.346
 0.715, 2.344
 0.715, 2.342
 0.715, 2.340
 0.715, 2.337
 0.715, 2.336
 0.716, 2.334
 0.716, 2.332
 0.716, 2.330
 0.716, 2.328
 0.716, 2.326
 0.716, 2.324
 0.716, 2.322
 0.717, 2.319
 0.717, 2.318
 0.717, 2.317
 0.717, 2.315
 0.717, 2.312
 0.717, 2.309
 0.717, 2.308
 0.717, 2.307
 0.718, 2.305
 0.718, 2.303
 0.718, 2.300
 0.718, 2.298
 0.718, 2.296
 0.718, 2.294
 0.718, 2.291
 0.719, 2.289
 0.719, 2.287
 0.719, 2.285
 0.719, 2.282
 0.719, 2.280
 0.719, 2.278
 0.719, 2.276
 0.719, 2.273
 0.720, 2.271
 0.720, 2.268
 0.720, 2.267
 0.720, 2.265
 0.720, 2.263
 0.720, 2.261
 0.720, 2.260
 0.721, 2.257
 0.721, 2.256
 0.721, 2.253
 0.721, 2.249
 0.721, 2.248
 0.721, 2.245
 0.721, 2.243
 0.721, 2.241
 0.722, 2.239
 0.722, 2.238
 0.722, 2.236
 0.722, 2.235
 0.722, 2.234
 0.722, 2.234
 0.722, 2.233
 0.723, 2.233
 0.723, 2.233
 0.723, 2.233
 0.723, 2.232
 0.723, 2.232
 0.723, 2.231
 0.723, 2.230
 0.723, 2.229
 0.724, 2.229
 0.724, 2.229
 0.724, 2.230
 0.724, 2.230
 0.724, 2.230
 0.724, 2.228
 0.724, 2.226
 0.725, 2.226
 0.725, 2.225
 0.725, 2.224
 0.725, 2.223
 0.725, 2.222
 0.725, 2.221
 0.725, 2.220
 0.725, 2.218
 0.726, 2.216
 0.726, 2.214
 0.726, 2.217
 0.726, 2.219
 0.726, 2.221
 0.726, 2.225
 0.726, 2.228
 0.727, 2.233
 0.727, 2.237
 0.727, 2.240
 0.727, 2.241
 0.727, 2.241
 0.727, 2.240
 0.727, 2.241
 0.727, 2.243
 0.728, 2.243
 0.728, 2.244
 0.728, 2.245
 0.728, 2.247
 0.728, 2.248
 0.728, 2.247
 0.728, 2.247
 0.729, 2.246
 0.729, 2.245
 0.729, 2.242
 0.729, 2.240
 0.729, 2.238
 0.729, 2.235
 0.729, 2.233
 0.729, 2.231
 0.730, 2.228
 0.730, 2.226
 0.730, 2.224
 0.730, 2.221
 0.730, 2.219
 0.730, 2.216
 0.730, 2.215
 0.731, 2.212
 0.731, 2.210
 0.731, 2.207
 0.731, 2.201
 0.731, 2.195
 0.731, 2.191
 0.731, 2.186
 0.731, 2.178
 0.732, 2.173
 0.732, 2.166
 0.732, 2.157
 0.732, 2.147
 0.732, 2.134
 0.732, 2.126
 0.732, 2.116
 0.733, 2.108
 0.733, 2.098
 0.733, 2.090
 0.733, 2.082
 0.733, 2.074
 0.733, 2.066
 0.733, 2.059
 0.733, 2.052
 0.734, 2.045
 0.734, 2.037
 0.734, 2.030
 0.734, 2.018
 0.734, 2.010
 0.734, 1.999
 0.734, 1.993
 0.735, 1.988
 0.735, 1.980
 0.735, 1.970
 0.735, 1.961
 0.735, 1.953
 0.735, 1.945
 0.735, 1.939
 0.735, 1.930
 0.736, 1.924
 0.736, 1.917
 0.736, 1.911
 0.736, 1.904
 0.736, 1.897
 0.736, 1.891
 0.736, 1.883
 0.737, 1.879
 0.737, 1.870
 0.737, 1.865
 0.737, 1.860
 0.737, 1.857
 0.737, 1.855
 0.737, 1.853
 0.737, 1.851
 0.738, 1.846
 0.738, 1.841
 0.738, 1.837
 0.738, 1.832
 0.738, 1.830
 0.738, 1.825
 0.738, 1.820
 0.739, 1.814
 0.739, 1.808
 0.739, 1.801
 0.739, 1.793
 0.739, 1.784
 0.739, 1.778
 0.739, 1.768
 0.739, 1.760
 0.740, 1.746
 0.740, 1.737
 0.740, 1.731
 0.740, 1.722
 0.740, 1.715
 0.740, 1.711
 0.740, 1.704
 0.741, 1.696
 0.741, 1.688
 0.741, 1.681
 0.741, 1.676
 0.741, 1.664
 0.741, 1.650
 0.741, 1.640
 0.741, 1.631
 0.742, 1.624
 0.742, 1.615
 0.742, 1.607
 0.742, 1.600
 0.742, 1.594
 0.742, 1.587
 0.742, 1.579
 0.743, 1.572
 0.743, 1.566
 0.743, 1.560
 0.743, 1.551
 0.743, 1.545
 0.743, 1.537
 0.743, 1.530
 0.743, 1.521
 0.744, 1.515
 0.744, 1.509
 0.744, 1.501
 0.744, 1.494
 0.744, 1.488
 0.744, 1.481
 0.744, 1.475
 0.745, 1.469
 0.745, 1.461
 0.745, 1.454
 0.745, 1.450
 0.745, 1.444
 0.745, 1.438
 0.745, 1.433
 0.745, 1.429
 0.746, 1.424
 0.746, 1.418
 0.746, 1.415
 0.746, 1.411
 0.746, 1.407
 0.746, 1.403
 0.746, 1.399
 0.747, 1.395
 0.747, 1.391
 0.747, 1.388
 0.747, 1.384
 0.747, 1.382
 0.747, 1.379
 0.747, 1.373
 0.747, 1.370
 0.748, 1.367
 0.748, 1.362
 0.748, 1.360
 0.748, 1.359
 0.748, 1.356
 0.748, 1.352
 0.748, 1.350
 0.749, 1.348
 0.749, 1.346
 0.749, 1.345
 0.749, 1.343
 0.749, 1.341
 0.749, 1.339
 0.749, 1.338
 0.749, 1.336
 0.750, 1.333
 0.750, 1.330
 0.750, 1.327
 0.750, 1.320
 0.750, 1.315
 0.750, 1.307
 0.750, 1.304
 0.751, 1.300
 0.751, 1.296
 0.751, 1.293
 0.751, 1.290
 0.751, 1.288
 0.751, 1.286
 0.751, 1.284
 0.752, 1.282
 0.752, 1.280
 0.752, 1.277
 0.752, 1.273
 0.752, 1.270
 0.752, 1.267
 0.752, 1.264
 0.752, 1.260
 0.753, 1.252
 0.753, 1.247
 0.753, 1.242
 0.753, 1.236
 0.753, 1.232
 0.753, 1.225
 0.753, 1.220
 0.754, 1.215
 0.754, 1.204
 0.754, 1.195
 0.754, 1.183
 0.754, 1.177
 0.754, 1.167
 0.754, 1.161
 0.754, 1.152
 0.755, 1.141
 0.755, 1.135
 0.755, 1.126
 0.755, 1.117
 0.755, 1.111
 0.755, 1.101
 0.755, 1.091
 0.756, 1.083
 0.756, 1.072
 0.756, 1.059
 0.756, 1.045
 0.756, 1.039
 0.756, 1.032
 0.756, 1.025
 0.756, 1.017
 0.757, 1.010
 0.757, 1.005
 0.757, 0.998
 0.757, 0.991
 0.757, 0.984
 0.757, 0.978
 0.757, 0.973
 0.758, 0.967
 0.758, 0.962
 0.758, 0.958
 0.758, 0.953
 0.758, 0.948
 0.758, 0.944
 0.758, 0.939
 0.758, 0.936
 0.759, 0.932
 0.759, 0.929
 0.759, 0.924
 0.759, 0.922
 0.759, 0.919
 0.759, 0.911
 0.759, 0.907
 0.760, 0.903
 0.760, 0.897
 0.760, 0.891
 0.760, 0.886
 0.760, 0.881
 0.760, 0.877
 0.760, 0.874
 0.760, 0.870
 0.761, 0.867
 0.761, 0.865
 0.761, 0.859
 0.761, 0.855
 0.761, 0.851
 0.761, 0.847
 0.761, 0.842
 0.762, 0.838
 0.762, 0.832
 0.762, 0.829
 0.762, 0.821
 0.762, 0.813
 0.762, 0.801
 0.762, 0.795
 0.762, 0.783
 0.763, 0.779
 0.763, 0.768
 0.763, 0.758
 0.763, 0.748
 0.763, 0.737
 0.763, 0.726
 0.763, 0.717
 0.764, 0.709
 0.764, 0.702
 0.764, 0.696
 0.764, 0.689
 0.764, 0.682
 0.764, 0.677
 0.764, 0.670
 0.764, 0.662
 0.765, 0.656
 0.765, 0.645
 0.765, 0.639
 0.765, 0.633
