TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_1, D_1, D_true_1, D_true_2, D_true_3, ang_con_1, ang_con_2, ang_con_3, ang_con_4
1.221,0.301,0.525,0.491,2.176,0.270,-0.026,0.006,-0.201,-0.202,-0.198,0.270,-0.026,0.006,0.000,0.000,0.000,0.369,0.335,0.329,0.200,0.200,0.200,43.282,151.187,81.963,67.146
1.231,0.302,0.528,0.490,2.176,0.270,-0.030,0.008,-0.200,-0.202,-0.198,0.270,-0.030,0.008,0.000,0.000,0.000,0.372,0.337,0.331,0.200,0.200,0.200,43.283,151.170,81.964,67.162
1.241,0.302,0.532,0.488,2.177,0.269,-0.035,0.010,-0.200,-0.202,-0.198,0.269,-0.035,0.010,0.000,0.000,0.000,0.375,0.340,0.334,0.200,0.200,0.200,43.285,151.151,81.964,67.181
1.251,0.303,0.535,0.487,2.178,0.268,-0.039,0.011,-0.200,-0.202,-0.198,0.268,-0.039,0.011,0.000,0.000,0.000,0.378,0.342,0.336,0.200,0.200,0.200,43.286,151.130,81.964,67.202
1.261,0.303,0.539,0.486,2.178,0.267,-0.044,0.013,-0.200,-0.203,-0.198,0.267,-0.044,0.013,0.000,0.000,0.000,0.380,0.345,0.339,0.200,0.200,0.200,43.287,151.105,81.965,67.226
1.271,0.304,0.542,0.484,2.179,0.267,-0.048,0.015,-0.200,-0.203,-0.198,0.267,-0.048,0.015,0.000,0.000,0.000,0.383,0.347,0.341,0.200,0.200,0.200,43.289,151.078,81.966,67.252
1.281,0.304,0.545,0.483,2.180,0.266,-0.053,0.017,-0.200,-0.203,-0.198,0.266,-0.053,0.017,0.000,0.000,0.000,0.386,0.350,0.344,0.200,0.200,0.200,43.290,151.048,81.968,67.282
1.291,0.305,0.549,0.481,2.180,0.265,-0.057,0.019,-0.200,-0.203,-0.198,0.265,-0.057,0.019,0.000,0.000,0.000,0.389,0.352,0.346,0.200,0.200,0.200,43.292,151.016,81.969,67.314
1.301,0.305,0.553,0.479,2.181,0.265,-0.062,0.021,-0.200,-0.203,-0.198,0.265,-0.062,0.021,0.000,0.000,0.000,0.392,0.354,0.349,0.200,0.200,0.200,43.293,150.980,81.971,67.349
1.311,0.305,0.556,0.478,2.181,0.264,-0.067,0.023,-0.200,-0.203,-0.198,0.264,-0.067,0.023,0.000,0.000,0.000,0.395,0.357,0.351,0.200,0.200,0.200,43.295,150.941,81.973,67.386
1.321,0.306,0.560,0.476,2.182,0.264,-0.072,0.025,-0.200,-0.203,-0.198,0.264,-0.072,0.025,0.000,0.000,0.000,0.398,0.359,0.354,0.200,0.200,0.200,43.296,150.900,81.976,67.427
1.331,0.306,0.563,0.474,2.182,0.263,-0.077,0.027,-0.200,-0.203,-0.198,0.263,-0.077,0.027,0.000,0.000,0.000,0.400,0.362,0.356,0.200,0.200,0.200,43.297,150.855,81.979,67.471
1.341,0.306,0.567,0.472,2.183,0.263,-0.081,0.029,-0.200,-0.203,-0.198,0.263,-0.081,0.029,0.000,0.000,0.000,0.403,0.364,0.359,0.200,0.200,0.200,43.299,150.808,81.982,67.518
1.351,0.306,0.571,0.470,2.183,0.262,-0.086,0.032,-0.200,-0.203,-0.198,0.262,-0.086,0.032,0.000,0.000,0.000,0.406,0.367,0.362,0.200,0.200,0.200,43.300,150.757,81.986,67.568
1.361,0.307,0.575,0.468,2.184,0.262,-0.092,0.034,-0.200,-0.203,-0.197,0.262,-0.092,0.034,0.000,0.000,0.000,0.409,0.369,0.364,0.200,0.200,0.200,43.302,150.703,81.990,67.621
1.371,0.307,0.579,0.466,2.184,0.262,-0.097,0.037,-0.200,-0.203,-0.197,0.262,-0.097,0.037,0.000,0.000,0.000,0.412,0.372,0.367,0.200,0.200,0.200,43.303,150.646,81.994,67.677
1.381,0.307,0.583,0.464,2.185,0.262,-0.102,0.039,-0.200,-0.203,-0.197,0.262,-0.102,0.039,0.000,0.000,0.000,0.415,0.374,0.369,0.200,0.200,0.200,43.305,150.585,81.999,67.736
1.391,0.307,0.587,0.462,2.185,0.261,-0.107,0.042,-0.200,-0.203,-0.197,0.261,-0.107,0.042,0.000,0.000,0.000,0.418,0.376,0.372,0.200,0.200,0.200,43.306,150.521,82.004,67.799
1.401,0.307,0.591,0.460,2.185,0.261,-0.113,0.044,-0.200,-0.203,-0.197,0.261,-0.113,0.044,0.000,0.000,0.000,0.420,0.379,0.374,0.200,0.200,0.200,43.307,150.454,82.009,67.865
1.411,0.307,0.595,0.458,2.186,0.261,-0.118,0.047,-0.200,-0.203,-0.197,0.261,-0.118,0.047,0.000,0.000,0.000,0.423,0.381,0.377,0.200,0.200,0.200,43.309,150.383,82.015,67.935
1.421,0.307,0.599,0.455,2.186,0.261,-0.123,0.050,-0.200,-0.203,-0.197,0.261,-0.123,0.050,0.000,0.000,0.000,0.426,0.383,0.379,0.200,0.200,0.200,43.310,150.309,82.022,68.008
1.431,0.307,0.603,0.453,2.186,0.261,-0.129,0.053,-0.200,-0.203,-0.197,0.261,-0.129,0.053,0.000,0.000,0.000,0.429,0.386,0.382,0.200,0.200,0.200,43.312,150.232,82.029,68.084
1.441,0.307,0.608,0.450,2.186,0.261,-0.135,0.056,-0.200,-0.203,-0.197,0.261,-0.135,0.056,0.000,0.000,0.000,0.432,0.388,0.384,0.200,0.200,0.200,43.313,150.150,82.037,68.164
1.451,0.307,0.612,0.448,2.187,0.261,-0.140,0.059,-0.200,-0.203,-0.197,0.261,-0.140,0.059,0.000,0.000,0.000,0.435,0.391,0.387,0.200,0.200,0.200,43.314,150.065,82.045,68.248
1.461,0.307,0.616,0.445,2.187,0.261,-0.146,0.063,-0.200,-0.203,-0.196,0.261,-0.146,0.063,0.000,0.000,0.000,0.437,0.393,0.389,0.200,0.200,0.200,43.316,149.976,82.054,68.335
1.471,0.307,0.621,0.442,2.187,0.261,-0.152,0.066,-0.200,-0.203,-0.196,0.261,-0.152,0.066,0.000,0.000,0.000,0.440,0.395,0.392,0.200,0.200,0.200,43.317,149.884,82.063,68.427
1.481,0.307,0.625,0.439,2.187,0.261,-0.158,0.070,-0.200,-0.203,-0.196,0.261,-0.158,0.070,0.000,0.000,0.000,0.443,0.398,0.394,0.200,0.200,0.200,43.319,149.787,82.073,68.522
1.491,0.306,0.630,0.436,2.187,0.261,-0.164,0.073,-0.200,-0.203,-0.196,0.261,-0.164,0.073,0.000,0.000,0.000,0.446,0.400,0.397,0.200,0.200,0.200,43.320,149.687,82.084,68.621
1.502,0.306,0.634,0.433,2.187,0.262,-0.170,0.077,-0.200,-0.204,-0.196,0.262,-0.170,0.077,0.000,0.000,0.000,0.449,0.402,0.399,0.200,0.200,0.200,43.321,149.582,82.095,68.724
1.512,0.306,0.639,0.430,2.187,0.262,-0.176,0.081,-0.200,-0.204,-0.196,0.262,-0.176,0.081,0.000,0.000,0.000,0.452,0.405,0.402,0.200,0.200,0.200,43.323,149.473,82.107,68.831
1.522,0.306,0.644,0.426,2.187,0.262,-0.182,0.085,-0.200,-0.204,-0.196,0.262,-0.182,0.085,0.000,0.000,0.000,0.454,0.407,0.405,0.200,0.200,0.200,43.324,149.360,82.120,68.942
1.532,0.305,0.649,0.423,2.187,0.263,-0.189,0.089,-0.200,-0.204,-0.196,0.263,-0.189,0.089,0.000,0.000,0.000,0.457,0.409,0.407,0.200,0.200,0.200,43.326,149.243,82.134,69.058
1.542,0.305,0.653,0.420,2.187,0.263,-0.195,0.093,-0.200,-0.204,-0.195,0.263,-0.195,0.093,0.000,0.000,0.000,0.460,0.412,0.410,0.200,0.200,0.200,43.327,149.122,82.148,69.178
1.552,0.304,0.658,0.416,2.187,0.263,-0.202,0.098,-0.200,-0.204,-0.195,0.263,-0.202,0.098,0.000,0.000,0.000,0.463,0.414,0.412,0.200,0.200,0.200,43.328,148.996,82.164,69.302
1.562,0.304,0.663,0.412,2.187,0.264,-0.208,0.102,-0.200,-0.204,-0.195,0.264,-0.208,0.102,0.000,0.000,0.000,0.466,0.416,0.415,0.200,0.200,0.200,43.330,148.866,82.180,69.431
1.572,0.304,0.668,0.408,2.187,0.265,-0.215,0.107,-0.200,-0.204,-0.195,0.265,-0.215,0.107,0.000,0.000,0.000,0.469,0.418,0.417,0.200,0.200,0.200,43.331,148.731,82.197,69.564
1.582,0.303,0.673,0.404,2.187,0.265,-0.222,0.112,-0.200,-0.204,-0.195,0.265,-0.222,0.112,0.000,0.000,0.000,0.472,0.421,0.420,0.200,0.200,0.200,43.333,148.591,82.216,69.702
1.592,0.303,0.678,0.400,2.186,0.266,-0.228,0.117,-0.200,-0.204,-0.195,0.266,-0.228,0.117,0.000,0.000,0.000,0.474,0.423,0.423,0.200,0.200,0.200,43.334,148.446,82.235,69.845
1.602,0.302,0.684,0.396,2.186,0.266,-0.235,0.122,-0.200,-0.204,-0.194,0.266,-0.235,0.122,0.000,0.000,0.000,0.477,0.425,0.425,0.200,0.200,0.200,43.336,148.297,82.256,69.992
1.612,0.301,0.689,0.391,2.186,0.267,-0.242,0.128,-0.200,-0.204,-0.194,0.267,-0.242,0.128,0.000,0.000,0.000,0.480,0.427,0.428,0.200,0.200,0.200,43.337,148.143,82.278,70.145
1.622,0.301,0.694,0.387,2.185,0.268,-0.249,0.133,-0.200,-0.204,-0.194,0.268,-0.249,0.133,0.000,0.000,0.000,0.483,0.430,0.430,0.200,0.200,0.200,43.339,147.984,82.301,70.302
1.632,0.300,0.700,0.382,2.185,0.269,-0.256,0.139,-0.200,-0.204,-0.194,0.269,-0.256,0.139,0.000,0.000,0.000,0.486,0.432,0.433,0.200,0.200,0.200,43.340,147.819,82.325,70.465
1.642,0.299,0.705,0.377,2.185,0.270,-0.263,0.145,-0.200,-0.204,-0.194,0.270,-0.263,0.145,0.000,0.000,0.000,0.489,0.434,0.436,0.200,0.200,0.200,43.342,147.650,82.351,70.632
1.652,0.299,0.710,0.372,2.184,0.271,-0.271,0.151,-0.200,-0.204,-0.193,0.271,-0.271,0.151,0.000,0.000,0.000,0.491,0.436,0.438,0.200,0.200,0.200,43.343,147.475,82.378,70.806
1.662,0.298,0.716,0.367,2.183,0.272,-0.278,0.157,-0.200,-0.204,-0.193,0.272,-0.278,0.157,0.000,0.000,0.000,0.494,0.438,0.441,0.200,0.200,0.200,43.345,147.295,82.407,70.984
1.672,0.297,0.721,0.361,2.183,0.273,-0.285,0.164,-0.200,-0.204,-0.193,0.273,-0.285,0.164,0.000,0.000,0.000,0.497,0.441,0.443,0.200,0.200,0.200,43.346,147.109,82.438,71.168
1.682,0.296,0.727,0.356,2.182,0.274,-0.293,0.171,-0.200,-0.204,-0.193,0.274,-0.293,0.171,0.000,0.000,0.000,0.500,0.443,0.446,0.200,0.200,0.200,43.348,146.917,82.470,71.358
1.692,0.295,0.733,0.350,2.181,0.275,-0.300,0.178,-0.200,-0.204,-0.193,0.275,-0.300,0.178,0.000,0.000,0.000,0.503,0.445,0.449,0.200,0.200,0.200,43.349,146.720,82.504,71.554
1.702,0.294,0.738,0.344,2.181,0.276,-0.308,0.185,-0.200,-0.204,-0.192,0.276,-0.308,0.185,0.000,0.000,0.000,0.506,0.447,0.451,0.200,0.200,0.200,43.351,146.517,82.539,71.755
1.712,0.293,0.744,0.337,2.180,0.277,-0.316,0.193,-0.200,-0.205,-0.192,0.277,-0.316,0.193,0.000,0.000,0.000,0.509,0.449,0.454,0.200,0.200,0.200,43.353,146.308,82.577,71.963
1.722,0.292,0.750,0.331,2.179,0.279,-0.323,0.200,-0.200,-0.205,-0.192,0.279,-0.323,0.200,0.000,0.000,0.000,0.511,0.451,0.457,0.200,0.200,0.200,43.354,146.093,82.617,72.176
1.732,0.291,0.756,0.324,2.178,0.280,-0.331,0.208,-0.200,-0.205,-0.191,0.280,-0.331,0.208,0.000,0.000,0.000,0.514,0.454,0.459,0.200,0.200,0.200,43.356,145.872,82.658,72.396
1.742,0.290,0.762,0.318,2.177,0.281,-0.339,0.217,-0.200,-0.205,-0.191,0.281,-0.339,0.217,0.000,0.000,0.000,0.517,0.456,0.462,0.200,0.200,0.200,43.358,145.644,82.703,72.622
1.752,0.289,0.768,0.310,2.176,0.283,-0.347,0.225,-0.200,-0.205,-0.191,0.283,-0.347,0.225,0.000,0.000,0.000,0.520,0.458,0.465,0.200,0.200,0.200,43.360,145.410,82.749,72.855
1.762,0.288,0.774,0.303,2.174,0.284,-0.355,0.234,-0.200,-0.205,-0.191,0.284,-0.355,0.234,0.000,0.000,0.000,0.523,0.460,0.467,0.200,0.200,0.200,43.361,145.170,82.798,73.094
1.772,0.286,0.780,0.296,2.173,0.286,-0.363,0.243,-0.200,-0.205,-0.190,0.286,-0.363,0.243,0.000,0.000,0.000,0.526,0.462,0.470,0.200,0.200,0.200,43.363,144.923,82.849,73.340
1.782,0.285,0.785,0.288,2.172,0.287,-0.371,0.253,-0.200,-0.205,-0.190,0.287,-0.371,0.253,0.000,0.000,0.000,0.529,0.464,0.473,0.200,0.200,0.200,43.365,144.669,82.904,73.593
1.792,0.284,0.791,0.280,2.170,0.289,-0.379,0.263,-0.200,-0.205,-0.190,0.289,-0.379,0.263,0.000,0.000,0.000,0.531,0.466,0.475,0.200,0.200,0.200,43.367,144.408,82.961,73.852
1.802,0.282,0.797,0.271,2.169,0.291,-0.387,0.273,-0.200,-0.205,-0.189,0.291,-0.387,0.273,0.000,0.000,0.000,0.534,0.468,0.478,0.200,0.200,0.200,43.369,144.140,83.021,74.119
1.812,0.281,0.803,0.263,2.167,0.293,-0.395,0.283,-0.200,-0.205,-0.189,0.293,-0.395,0.283,0.000,0.000,0.000,0.537,0.470,0.481,0.200,0.200,0.200,43.371,143.865,83.084,74.394
1.822,0.280,0.809,0.254,2.166,0.295,-0.403,0.294,-0.200,-0.205,-0.188,0.295,-0.403,0.294,0.000,0.000,0.000,0.540,0.472,0.484,0.200,0.200,0.200,43.373,143.583,83.150,74.675
1.832,0.278,0.815,0.244,2.164,0.296,-0.411,0.305,-0.200,-0.205,-0.188,0.296,-0.411,0.305,0.000,0.000,0.000,0.543,0.474,0.486,0.200,0.200,0.200,43.375,143.293,83.220,74.965
1.842,0.277,0.821,0.235,2.162,0.298,-0.419,0.317,-0.200,-0.205,-0.188,0.298,-0.419,0.317,0.000,0.000,0.000,0.546,0.476,0.489,0.200,0.200,0.200,43.377,142.996,83.294,75.262
1.852,0.275,0.827,0.225,2.160,0.300,-0.427,0.329,-0.200,-0.205,-0.187,0.300,-0.427,0.329,0.000,0.000,0.000,0.549,0.478,0.492,0.200,0.200,0.200,43.379,142.691,83.371,75.566
1.862,0.273,0.833,0.215,2.158,0.303,-0.435,0.341,-0.200,-0.205,-0.187,0.303,-0.435,0.341,0.000,0.000,0.000,0.552,0.480,0.495,0.200,0.200,0.200,43.381,142.378,83.452,75.879
1.872,0.272,0.839,0.204,2.156,0.305,-0.443,0.354,-0.200,-0.205,-0.186,0.305,-0.443,0.354,0.000,0.000,0.000,0.554,0.482,0.497,0.200,0.200,0.200,43.384,142.057,83.537,76.200
1.882,0.270,0.845,0.193,2.154,0.307,-0.451,0.367,-0.200,-0.205,-0.186,0.307,-0.451,0.367,0.000,0.000,0.000,0.557,0.484,0.500,0.200,0.200,0.200,43.386,141.728,83.626,76.529
1.892,0.268,0.851,0.182,2.152,0.309,-0.459,0.381,-0.200,-0.205,-0.185,0.309,-0.459,0.381,0.000,0.000,0.000,0.560,0.486,0.503,0.200,0.200,0.200,43.388,141.391,83.720,76.867
1.902,0.266,0.857,0.170,2.149,0.312,-0.467,0.395,-0.200,-0.205,-0.185,0.312,-0.467,0.395,0.000,0.000,0.000,0.563,0.488,0.506,0.200,0.200,0.200,43.391,141.045,83.819,77.214
1.912,0.264,0.862,0.158,2.147,0.314,-0.475,0.409,-0.200,-0.205,-0.185,0.314,-0.475,0.409,0.000,0.000,0.000,0.566,0.490,0.509,0.200,0.200,0.200,43.393,140.691,83.922,77.569
1.922,0.263,0.868,0.146,2.144,0.316,-0.483,0.424,-0.200,-0.205,-0.184,0.316,-0.483,0.424,0.000,0.000,0.000,0.569,0.492,0.512,0.200,0.200,0.200,43.396,140.328,84.031,77.933
1.932,0.261,0.874,0.133,2.141,0.319,-0.491,0.440,-0.200,-0.205,-0.184,0.319,-0.491,0.440,0.000,0.000,0.000,0.572,0.494,0.514,0.200,0.200,0.200,43.399,139.956,84.145,78.306
1.942,0.258,0.879,0.120,2.138,0.322,-0.498,0.456,-0.200,-0.205,-0.183,0.322,-0.498,0.456,0.000,0.000,0.000,0.575,0.496,0.517,0.200,0.200,0.200,43.402,139.576,84.264,78.689
1.952,0.256,0.884,0.107,2.135,0.324,-0.505,0.472,-0.200,-0.205,-0.182,0.324,-0.505,0.472,0.000,0.000,0.000,0.578,0.498,0.520,0.200,0.200,0.200,43.404,139.186,84.390,79.081
1.962,0.254,0.889,0.093,2.132,0.327,-0.513,0.489,-0.200,-0.205,-0.182,0.327,-0.513,0.489,0.000,0.000,0.000,0.581,0.500,0.523,0.200,0.200,0.200,43.407,138.787,84.521,79.482
1.972,0.252,0.894,0.078,2.128,0.330,-0.520,0.507,-0.200,-0.205,-0.181,0.330,-0.520,0.507,0.000,0.000,0.000,0.583,0.502,0.526,0.200,0.200,0.200,43.411,138.378,84.659,79.893
1.982,0.250,0.899,0.063,2.125,0.333,-0.527,0.525,-0.200,-0.205,-0.181,0.333,-0.527,0.525,0.000,0.000,0.000,0.586,0.503,0.529,0.200,0.200,0.200,43.414,137.960,84.803,80.315
1.992,0.247,0.904,0.048,2.121,0.336,-0.533,0.544,-0.200,-0.205,-0.180,0.336,-0.533,0.544,0.000,0.000,0.000,0.589,0.505,0.532,0.200,0.200,0.200,43.417,137.531,84.955,80.746
2.002,0.245,0.908,0.032,2.118,0.339,-0.540,0.563,-0.200,-0.204,-0.179,0.339,-0.540,0.563,0.000,0.000,0.000,0.592,0.507,0.535,0.200,0.200,0.200,43.421,137.093,85.113,81.188
2.012,0.243,0.912,0.016,2.114,0.342,-0.546,0.583,-0.200,-0.204,-0.179,0.342,-0.546,0.583,0.000,0.000,0.000,0.595,0.509,0.538,0.200,0.200,0.200,43.424,136.645,85.279,81.640
2.022,0.240,0.916,-0.001,2.109,0.345,-0.552,0.603,-0.200,-0.204,-0.178,0.345,-0.552,0.603,0.000,0.000,0.000,0.598,0.511,0.541,0.200,0.200,0.200,43.428,136.187,85.453,82.102
2.032,0.238,0.920,-0.018,2.105,0.349,-0.558,0.625,-0.200,-0.204,-0.178,0.349,-0.558,0.625,0.000,0.000,0.000,0.601,0.513,0.544,0.200,0.200,0.200,43.432,135.718,85.635,82.576
2.042,0.235,0.924,-0.036,2.101,0.352,-0.563,0.646,-0.200,-0.204,-0.177,0.352,-0.563,0.646,0.000,0.000,0.000,0.604,0.514,0.547,0.200,0.200,0.200,43.436,135.239,85.825,83.060
2.052,0.232,0.927,-0.055,2.096,0.355,-0.568,0.669,-0.200,-0.204,-0.176,0.355,-0.568,0.669,0.000,0.000,0.000,0.607,0.516,0.550,0.200,0.200,0.200,43.440,134.749,86.025,83.556
2.062,0.230,0.930,-0.074,2.091,0.359,-0.572,0.692,-0.200,-0.204,-0.175,0.359,-0.572,0.692,0.000,0.000,0.000,0.610,0.518,0.553,0.200,0.200,0.200,43.445,134.248,86.233,84.063
2.072,0.227,0.932,-0.093,2.086,0.363,-0.577,0.716,-0.200,-0.203,-0.175,0.363,-0.577,0.716,0.000,0.000,0.000,0.613,0.520,0.556,0.200,0.200,0.200,43.450,133.736,86.451,84.581
2.082,0.224,0.934,-0.113,2.080,0.366,-0.580,0.740,-0.200,-0.203,-0.174,0.366,-0.580,0.740,0.000,0.000,0.000,0.616,0.522,0.559,0.200,0.200,0.200,43.454,133.212,86.679,85.110
2.092,0.221,0.936,-0.133,2.075,0.370,-0.583,0.765,-0.200,-0.203,-0.173,0.370,-0.583,0.765,0.000,0.000,0.000,0.619,0.523,0.562,0.200,0.200,0.200,43.459,132.678,86.917,85.652
2.102,0.218,0.937,-0.154,2.069,0.374,-0.586,0.791,-0.200,-0.203,-0.172,0.374,-0.586,0.791,0.000,0.000,0.000,0.622,0.525,0.566,0.200,0.200,0.200,43.465,132.132,87.167,86.205
2.112,0.215,0.938,-0.176,2.063,0.378,-0.588,0.818,-0.200,-0.203,-0.172,0.378,-0.588,0.818,0.000,0.000,0.000,0.625,0.527,0.569,0.200,0.200,0.200,43.470,131.574,87.427,86.770
2.122,0.212,0.938,-0.198,2.057,0.382,-0.590,0.845,-0.200,-0.202,-0.171,0.382,-0.590,0.845,0.000,0.000,0.000,0.628,0.529,0.572,0.200,0.200,0.200,43.476,131.005,87.699,87.348
2.132,0.209,0.938,-0.221,2.050,0.386,-0.590,0.873,-0.200,-0.202,-0.170,0.386,-0.590,0.873,0.000,0.000,0.000,0.631,0.530,0.575,0.200,0.200,0.200,43.482,130.424,87.983,87.937
2.142,0.205,0.937,-0.244,2.044,0.390,-0.591,0.902,-0.200,-0.202,-0.169,0.390,-0.591,0.902,0.000,0.000,0.000,0.634,0.532,0.579,0.200,0.200,0.200,43.489,129.831,88.279,88.539
2.152,0.202,0.935,-0.268,2.036,0.395,-0.590,0.932,-0.200,-0.201,-0.169,0.395,-0.590,0.932,0.000,0.000,0.000,0.637,0.534,0.582,0.200,0.200,0.200,43.495,129.225,88.589,89.154
2.162,0.199,0.933,-0.293,2.029,0.399,-0.589,0.962,-0.200,-0.201,-0.168,0.399,-0.589,0.962,0.000,0.000,0.000,0.639,0.536,0.585,0.200,0.200,0.200,43.502,128.607,88.911,89.781
2.172,0.195,0.930,-0.318,2.021,0.404,-0.586,0.993,-0.200,-0.200,-0.167,0.404,-0.586,0.993,0.000,0.000,0.000,0.642,0.537,0.589,0.200,0.200,0.200,43.510,127.977,89.248,90.421
2.182,0.191,0.926,-0.343,2.013,0.408,-0.583,1.025,-0.200,-0.200,-0.166,0.408,-0.583,1.025,0.000,0.000,0.000,0.645,0.539,0.592,0.200,0.200,0.200,43.518,127.335,89.599,91.073
2.192,0.188,0.922,-0.369,2.005,0.413,-0.579,1.058,-0.200,-0.200,-0.165,0.413,-0.579,1.058,0.000,0.000,0.000,0.648,0.541,0.595,0.200,0.200,0.200,43.526,126.679,89.966,91.738
2.202,0.184,0.917,-0.396,1.996,0.418,-0.574,1.091,-0.200,-0.199,-0.165,0.418,-0.574,1.091,0.000,0.000,0.000,0.652,0.542,0.599,0.200,0.200,0.200,43.535,126.012,90.347,92.416
2.212,0.180,0.911,-0.423,1.987,0.423,-0.568,1.125,-0.200,-0.199,-0.164,0.423,-0.568,1.125,0.000,0.000,0.000,0.655,0.544,0.602,0.200,0.200,0.200,43.544,125.331,90.745,93.107
2.222,0.176,0.904,-0.451,1.978,0.428,-0.561,1.160,-0.200,-0.198,-0.163,0.428,-0.561,1.160,0.000,0.000,0.000,0.658,0.546,0.606,0.200,0.200,0.200,43.553,124.637,91.159,93.811
2.232,0.172,0.896,-0.479,1.968,0.433,-0.552,1.195,-0.200,-0.197,-0.162,0.433,-0.552,1.195,0.000,0.000,0.000,0.661,0.548,0.610,0.200,0.200,0.200,43.564,123.931,91.590,94.528
2.242,0.168,0.887,-0.507,1.958,0.438,-0.542,1.232,-0.200,-0.197,-0.162,0.438,-0.542,1.232,0.000,0.000,0.000,0.664,0.549,0.613,0.200,0.200,0.200,43.574,123.211,92.039,95.257
2.252,0.164,0.877,-0.536,1.948,0.444,-0.531,1.269,-0.200,-0.196,-0.161,0.444,-0.531,1.269,0.000,0.000,0.000,0.667,0.551,0.617,0.200,0.200,0.200,43.586,122.479,92.506,95.999
2.262,0.160,0.865,-0.566,1.937,0.449,-0.519,1.306,-0.200,-0.196,-0.160,0.449,-0.519,1.306,0.000,0.000,0.000,0.670,0.553,0.620,0.200,0.200,0.200,43.598,121.733,92.992,96.754
2.272,0.156,0.853,-0.596,1.925,0.455,-0.505,1.344,-0.200,-0.195,-0.160,0.455,-0.505,1.344,0.000,0.000,0.000,0.673,0.555,0.624,0.200,0.200,0.200,43.611,120.975,93.497,97.521
2.282,0.151,0.839,-0.626,1.913,0.460,-0.489,1.383,-0.200,-0.194,-0.159,0.460,-0.489,1.383,0.000,0.000,0.000,0.676,0.556,0.628,0.200,0.200,0.200,43.624,120.203,94.023,98.301
2.292,0.147,0.824,-0.656,1.901,0.466,-0.472,1.422,-0.200,-0.193,-0.158,0.466,-0.472,1.422,0.000,0.000,0.000,0.679,0.558,0.632,0.200,0.200,0.200,43.639,119.419,94.568,99.093
2.302,0.143,0.808,-0.687,1.888,0.472,-0.453,1.462,-0.200,-0.192,-0.158,0.472,-0.453,1.462,0.000,0.000,0.000,0.682,0.560,0.636,0.200,0.200,0.200,43.654,118.621,95.135,99.897
2.312,0.138,0.790,-0.718,1.875,0.478,-0.433,1.503,-0.200,-0.192,-0.158,0.478,-0.433,1.503,0.000,0.000,0.000,0.685,0.562,0.640,0.200,0.200,0.200,43.671,117.811,95.723,100.712
2.322,0.133,0.771,-0.749,1.861,0.484,-0.411,1.543,-0.200,-0.191,-0.157,0.484,-0.411,1.543,0.000,0.000,0.000,0.688,0.563,0.643,0.200,0.200,0.200,43.689,116.988,96.334,101.539
2.332,0.129,0.751,-0.780,1.847,0.490,-0.386,1.584,-0.200,-0.190,-0.157,0.490,-0.386,1.584,0.000,0.000,0.000,0.691,0.565,0.647,0.200,0.200,0.200,43.707,116.153,96.967,102.376
2.342,0.124,0.728,-0.811,1.832,0.496,-0.360,1.625,-0.199,-0.189,-0.157,0.496,-0.360,1.625,0.000,0.000,0.000,0.694,0.567,0.652,0.200,0.200,0.200,43.728,115.305,97.624,103.224
2.352,0.119,0.705,-0.842,1.816,0.503,-0.332,1.667,-0.199,-0.188,-0.156,0.503,-0.332,1.667,0.000,0.000,0.000,0.697,0.569,0.656,0.200,0.200,0.200,43.749,114.445,98.305,104.082
2.362,0.114,0.679,-0.873,1.800,0.509,-0.302,1.708,-0.199,-0.187,-0.156,0.509,-0.302,1.708,0.000,0.000,0.000,0.701,0.571,0.660,0.200,0.200,0.200,43.772,113.573,99.010,104.949
2.372,0.109,0.652,-0.904,1.784,0.515,-0.269,1.750,-0.199,-0.186,-0.156,0.515,-0.269,1.750,0.000,0.000,0.000,0.704,0.573,0.664,0.200,0.200,0.200,43.797,112.689,99.740,105.824
2.382,0.104,0.623,-0.934,1.766,0.522,-0.234,1.791,-0.198,-0.185,-0.157,0.522,-0.234,1.791,0.000,0.000,0.000,0.707,0.575,0.668,0.200,0.200,0.200,43.824,111.794,100.496,106.708
2.392,0.099,0.593,-0.963,1.748,0.529,-0.197,1.832,-0.198,-0.184,-0.157,0.529,-0.197,1.832,0.000,0.000,0.000,0.710,0.577,0.673,0.200,0.200,0.200,43.853,110.888,101.277,107.598
2.402,0.094,0.561,-0.992,1.730,0.535,-0.158,1.873,-0.198,-0.182,-0.157,0.535,-0.158,1.873,0.000,0.000,0.000,0.713,0.579,0.677,0.200,0.200,0.200,43.884,109.971,102.085,108.495
2.412,0.089,0.527,-1.021,1.710,0.542,-0.117,1.913,-0.197,-0.181,-0.158,0.542,-0.117,1.913,0.000,0.000,0.000,0.716,0.581,0.681,0.200,0.200,0.200,43.917,109.044,102.920,109.396
2.422,0.084,0.491,-1.048,1.690,0.549,-0.073,1.953,-0.197,-0.180,-0.159,0.549,-0.073,1.953,0.000,0.000,0.000,0.719,0.583,0.686,0.200,0.200,0.200,43.953,108.108,103.782,110.301
2.432,0.079,0.453,-1.074,1.670,0.555,-0.026,1.992,-0.196,-0.179,-0.160,0.555,-0.026,1.992,0.000,0.000,0.000,0.723,0.585,0.690,0.200,0.200,0.200,43.992,107.163,104.671,111.209
