TIME, eR_1, eR_2, eR_3, Psi, eW_1, eW_2, eW_3, u_1, u_2, u_3, W_1, W_2, W_3, Wd_1, Wd_2, Wd_3, D_1, D_2, D_3, D_true_1, D_true_2, D_true_3, ang_con_1, ang_con_2, ang_con_3, ang_con_4
6.917,-0.009,-0.012,-0.028,0.000,0.006,0.008,0.019,-0.200,-0.200,-0.200,0.006,0.008,0.019,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.073,68.808,150.035,97.349
6.927,-0.009,-0.012,-0.028,0.000,0.006,0.008,0.019,-0.200,-0.200,-0.200,0.006,0.008,0.019,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.084,68.803,150.024,97.346
6.937,-0.009,-0.011,-0.028,0.000,0.006,0.008,0.019,-0.200,-0.200,-0.200,0.006,0.008,0.019,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.095,68.799,150.012,97.343
6.947,-0.009,-0.011,-0.028,0.000,0.006,0.008,0.019,-0.200,-0.200,-0.200,0.006,0.008,0.019,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.105,68.794,150.001,97.340
6.957,-0.009,-0.011,-0.028,0.000,0.006,0.007,0.019,-0.200,-0.200,-0.200,0.006,0.007,0.019,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.116,68.789,149.989,97.337
6.967,-0.009,-0.011,-0.027,0.000,0.006,0.007,0.019,-0.200,-0.200,-0.200,0.006,0.007,0.019,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.126,68.785,149.978,97.335
6.977,-0.009,-0.011,-0.027,0.000,0.006,0.007,0.018,-0.200,-0.200,-0.200,0.006,0.007,0.018,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.137,68.780,149.967,97.332
6.987,-0.009,-0.011,-0.027,0.000,0.006,0.007,0.018,-0.200,-0.200,-0.200,0.006,0.007,0.018,0.000,0.000,0.000,0.202,0.202,0.206,0.200,0.200,0.200,78.147,68.776,149.956,97.329
6.997,-0.009,-0.011,-0.027,0.000,0.006,0.007,0.018,-0.200,-0.200,-0.200,0.006,0.007,0.018,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.157,68.772,149.945,97.326
7.007,-0.009,-0.011,-0.026,0.000,0.006,0.007,0.018,-0.200,-0.200,-0.200,0.006,0.007,0.018,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.167,68.767,149.934,97.324
7.017,-0.009,-0.011,-0.026,0.000,0.006,0.007,0.018,-0.200,-0.200,-0.200,0.006,0.007,0.018,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.177,68.763,149.923,97.321
7.027,-0.009,-0.011,-0.026,0.000,0.006,0.007,0.018,-0.200,-0.200,-0.200,0.006,0.007,0.018,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.187,68.758,149.912,97.318
7.037,-0.008,-0.011,-0.026,0.000,0.006,0.007,0.018,-0.200,-0.200,-0.200,0.006,0.007,0.018,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.197,68.754,149.902,97.316
7.047,-0.008,-0.010,-0.026,0.000,0.005,0.007,0.017,-0.200,-0.200,-0.200,0.005,0.007,0.017,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.207,68.750,149.891,97.313
7.057,-0.008,-0.010,-0.025,0.000,0.005,0.007,0.017,-0.200,-0.200,-0.200,0.005,0.007,0.017,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.217,68.746,149.881,97.311
7.067,-0.008,-0.010,-0.025,0.000,0.005,0.007,0.017,-0.200,-0.200,-0.200,0.005,0.007,0.017,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.226,68.741,149.870,97.308
7.077,-0.008,-0.010,-0.025,0.000,0.005,0.007,0.017,-0.200,-0.200,-0.200,0.005,0.007,0.017,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.236,68.737,149.860,97.306
7.087,-0.008,-0.010,-0.025,0.000,0.005,0.007,0.017,-0.200,-0.200,-0.200,0.005,0.007,0.017,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.246,68.733,149.850,97.303
7.097,-0.008,-0.010,-0.025,0.000,0.005,0.007,0.017,-0.200,-0.200,-0.200,0.005,0.007,0.017,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.255,68.729,149.840,97.301
7.107,-0.008,-0.010,-0.024,0.000,0.005,0.007,0.017,-0.200,-0.200,-0.200,0.005,0.007,0.017,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.264,68.725,149.830,97.298
7.117,-0.008,-0.010,-0.024,0.000,0.005,0.007,0.016,-0.200,-0.200,-0.200,0.005,0.007,0.016,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.274,68.721,149.820,97.296
7.127,-0.008,-0.010,-0.024,0.000,0.005,0.007,0.016,-0.200,-0.200,-0.200,0.005,0.007,0.016,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.283,68.717,149.810,97.293
7.137,-0.008,-0.010,-0.024,0.000,0.005,0.006,0.016,-0.200,-0.200,-0.200,0.005,0.006,0.016,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.292,68.713,149.800,97.291
7.147,-0.008,-0.010,-0.024,0.000,0.005,0.006,0.016,-0.200,-0.200,-0.200,0.005,0.006,0.016,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.301,68.709,149.790,97.289
7.157,-0.008,-0.010,-0.024,0.000,0.005,0.006,0.016,-0.200,-0.200,-0.200,0.005,0.006,0.016,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.310,68.705,149.780,97.286
7.167,-0.008,-0.009,-0.023,0.000,0.005,0.006,0.016,-0.200,-0.200,-0.200,0.005,0.006,0.016,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.319,68.701,149.771,97.284
7.177,-0.008,-0.009,-0.023,0.000,0.005,0.006,0.016,-0.200,-0.200,-0.200,0.005,0.006,0.016,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.328,68.697,149.761,97.282
7.187,-0.007,-0.009,-0.023,0.000,0.005,0.006,0.016,-0.200,-0.200,-0.200,0.005,0.006,0.016,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.337,68.693,149.752,97.279
7.197,-0.007,-0.009,-0.023,0.000,0.005,0.006,0.015,-0.200,-0.200,-0.200,0.005,0.006,0.015,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.346,68.690,149.742,97.277
7.207,-0.007,-0.009,-0.023,0.000,0.005,0.006,0.015,-0.200,-0.200,-0.200,0.005,0.006,0.015,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.354,68.686,149.733,97.275
7.217,-0.007,-0.009,-0.022,0.000,0.005,0.006,0.015,-0.200,-0.200,-0.200,0.005,0.006,0.015,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.363,68.682,149.724,97.273
7.227,-0.007,-0.009,-0.022,0.000,0.005,0.006,0.015,-0.200,-0.200,-0.200,0.005,0.006,0.015,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.371,68.678,149.715,97.270
7.237,-0.007,-0.009,-0.022,0.000,0.005,0.006,0.015,-0.200,-0.200,-0.200,0.005,0.006,0.015,0.000,0.000,0.000,0.202,0.202,0.205,0.200,0.200,0.200,78.380,68.675,149.706,97.268
7.247,-0.007,-0.009,-0.022,0.000,0.005,0.006,0.015,-0.200,-0.200,-0.200,0.005,0.006,0.015,0.000,0.000,0.000,0.202,0.202,0.204,0.200,0.200,0.200,78.388,68.671,149.697,97.266
7.257,-0.007,-0.009,-0.022,0.000,0.005,0.006,0.015,-0.200,-0.200,-0.200,0.005,0.006,0.015,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.396,68.667,149.688,97.264
7.267,-0.007,-0.009,-0.022,0.000,0.005,0.006,0.015,-0.200,-0.200,-0.200,0.005,0.006,0.015,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.405,68.664,149.679,97.262
7.277,-0.007,-0.009,-0.021,0.000,0.005,0.006,0.015,-0.200,-0.200,-0.200,0.005,0.006,0.015,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.413,68.660,149.670,97.259
7.287,-0.007,-0.009,-0.021,0.000,0.004,0.006,0.014,-0.200,-0.200,-0.200,0.004,0.006,0.014,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.421,68.657,149.661,97.257
7.297,-0.007,-0.009,-0.021,0.000,0.004,0.006,0.014,-0.200,-0.200,-0.200,0.004,0.006,0.014,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.429,68.653,149.653,97.255
7.307,-0.007,-0.008,-0.021,0.000,0.004,0.006,0.014,-0.200,-0.200,-0.200,0.004,0.006,0.014,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.437,68.650,149.644,97.253
7.317,-0.007,-0.008,-0.021,0.000,0.004,0.006,0.014,-0.200,-0.200,-0.200,0.004,0.006,0.014,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.445,68.646,149.636,97.251
7.327,-0.007,-0.008,-0.021,0.000,0.004,0.006,0.014,-0.200,-0.200,-0.200,0.004,0.006,0.014,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.453,68.643,149.627,97.249
7.337,-0.007,-0.008,-0.020,0.000,0.004,0.005,0.014,-0.200,-0.200,-0.200,0.004,0.005,0.014,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.461,68.639,149.619,97.247
7.347,-0.007,-0.008,-0.020,0.000,0.004,0.005,0.014,-0.200,-0.200,-0.200,0.004,0.005,0.014,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.469,68.636,149.610,97.245
7.357,-0.007,-0.008,-0.020,0.000,0.004,0.005,0.014,-0.200,-0.200,-0.200,0.004,0.005,0.014,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.476,68.633,149.602,97.243
7.367,-0.006,-0.008,-0.020,0.000,0.004,0.005,0.014,-0.200,-0.200,-0.200,0.004,0.005,0.014,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.484,68.629,149.594,97.241
7.377,-0.006,-0.008,-0.020,0.000,0.004,0.005,0.013,-0.200,-0.200,-0.200,0.004,0.005,0.013,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.492,68.626,149.586,97.239
7.387,-0.006,-0.008,-0.020,0.000,0.004,0.005,0.013,-0.200,-0.200,-0.200,0.004,0.005,0.013,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.499,68.623,149.578,97.237
7.397,-0.006,-0.008,-0.019,0.000,0.004,0.005,0.013,-0.200,-0.200,-0.200,0.004,0.005,0.013,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.507,68.619,149.570,97.235
7.407,-0.006,-0.008,-0.019,0.000,0.004,0.005,0.013,-0.200,-0.200,-0.200,0.004,0.005,0.013,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.514,68.616,149.562,97.233
7.417,-0.006,-0.008,-0.019,0.000,0.004,0.005,0.013,-0.200,-0.200,-0.200,0.004,0.005,0.013,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.521,68.613,149.554,97.231
7.427,-0.006,-0.008,-0.019,0.000,0.004,0.005,0.013,-0.200,-0.200,-0.200,0.004,0.005,0.013,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.529,68.610,149.546,97.230
7.437,-0.006,-0.008,-0.019,0.000,0.004,0.005,0.013,-0.200,-0.200,-0.200,0.004,0.005,0.013,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.536,68.607,149.538,97.228
7.447,-0.006,-0.008,-0.019,0.000,0.004,0.005,0.013,-0.200,-0.200,-0.200,0.004,0.005,0.013,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.543,68.603,149.531,97.226
7.457,-0.006,-0.007,-0.019,0.000,0.004,0.005,0.013,-0.200,-0.200,-0.200,0.004,0.005,0.013,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.550,68.600,149.523,97.224
7.467,-0.006,-0.007,-0.018,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.557,68.597,149.515,97.222
7.477,-0.006,-0.007,-0.018,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.564,68.594,149.508,97.220
7.487,-0.006,-0.007,-0.018,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.202,0.204,0.200,0.200,0.200,78.571,68.591,149.500,97.219
7.497,-0.006,-0.007,-0.018,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.201,0.204,0.200,0.200,0.200,78.578,68.588,149.493,97.217
7.508,-0.006,-0.007,-0.018,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.201,0.204,0.200,0.200,0.200,78.585,68.585,149.486,97.215
7.518,-0.006,-0.007,-0.018,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.201,0.204,0.200,0.200,0.200,78.592,68.582,149.478,97.213
7.528,-0.006,-0.007,-0.018,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.201,0.204,0.200,0.200,0.200,78.598,68.579,149.471,97.212
7.538,-0.006,-0.007,-0.017,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.201,0.204,0.200,0.200,0.200,78.605,68.576,149.464,97.210
7.548,-0.006,-0.007,-0.017,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.201,0.204,0.200,0.200,0.200,78.612,68.573,149.457,97.208
7.558,-0.006,-0.007,-0.017,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.201,0.204,0.200,0.200,0.200,78.618,68.570,149.450,97.206
7.568,-0.005,-0.007,-0.017,0.000,0.004,0.005,0.012,-0.200,-0.200,-0.200,0.004,0.005,0.012,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.625,68.568,149.443,97.205
7.578,-0.005,-0.007,-0.017,0.000,0.004,0.005,0.011,-0.200,-0.200,-0.200,0.004,0.005,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.631,68.565,149.436,97.203
7.588,-0.005,-0.007,-0.017,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.638,68.562,149.429,97.202
7.598,-0.005,-0.007,-0.017,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.644,68.559,149.422,97.200
7.608,-0.005,-0.007,-0.017,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.651,68.556,149.415,97.198
7.618,-0.005,-0.007,-0.016,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.657,68.554,149.409,97.197
7.628,-0.005,-0.007,-0.016,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.663,68.551,149.402,97.195
7.638,-0.005,-0.006,-0.016,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.669,68.548,149.395,97.194
7.648,-0.005,-0.006,-0.016,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.675,68.545,149.389,97.192
7.658,-0.005,-0.006,-0.016,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.681,68.543,149.382,97.190
7.668,-0.005,-0.006,-0.016,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.687,68.540,149.376,97.189
7.678,-0.005,-0.006,-0.016,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.693,68.538,149.370,97.187
7.688,-0.005,-0.006,-0.015,0.000,0.003,0.004,0.011,-0.200,-0.200,-0.200,0.003,0.004,0.011,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.699,68.535,149.363,97.186
7.698,-0.005,-0.006,-0.015,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.705,68.532,149.357,97.184
7.708,-0.005,-0.006,-0.015,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.711,68.530,149.351,97.183
7.718,-0.005,-0.006,-0.015,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.717,68.527,149.344,97.181
7.728,-0.005,-0.006,-0.015,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.723,68.525,149.338,97.180
7.738,-0.005,-0.006,-0.015,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.728,68.522,149.332,97.178
7.748,-0.005,-0.006,-0.015,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.734,68.520,149.326,97.177
7.758,-0.005,-0.006,-0.015,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.740,68.517,149.320,97.176
7.768,-0.005,-0.006,-0.015,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.745,68.515,149.314,97.174
7.778,-0.005,-0.006,-0.014,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.751,68.512,149.308,97.173
7.788,-0.005,-0.006,-0.014,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.756,68.510,149.302,97.171
7.798,-0.005,-0.006,-0.014,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.762,68.508,149.296,97.170
7.808,-0.004,-0.006,-0.014,0.000,0.003,0.004,0.010,-0.200,-0.200,-0.200,0.003,0.004,0.010,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.767,68.505,149.291,97.169
7.818,-0.004,-0.006,-0.014,0.000,0.003,0.004,0.009,-0.200,-0.200,-0.200,0.003,0.004,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.773,68.503,149.285,97.167
7.828,-0.004,-0.006,-0.014,0.000,0.003,0.004,0.009,-0.200,-0.200,-0.200,0.003,0.004,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.778,68.500,149.279,97.166
7.838,-0.004,-0.005,-0.014,0.000,0.003,0.004,0.009,-0.200,-0.200,-0.200,0.003,0.004,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.783,68.498,149.274,97.165
7.848,-0.004,-0.005,-0.014,0.000,0.003,0.004,0.009,-0.200,-0.200,-0.200,0.003,0.004,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.789,68.496,149.268,97.163
7.858,-0.004,-0.005,-0.014,0.000,0.003,0.004,0.009,-0.200,-0.200,-0.200,0.003,0.004,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.794,68.494,149.262,97.162
7.868,-0.004,-0.005,-0.013,0.000,0.003,0.004,0.009,-0.200,-0.200,-0.200,0.003,0.004,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.799,68.491,149.257,97.161
7.878,-0.004,-0.005,-0.013,0.000,0.003,0.004,0.009,-0.200,-0.200,-0.200,0.003,0.004,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.804,68.489,149.251,97.159
7.888,-0.004,-0.005,-0.013,0.000,0.003,0.004,0.009,-0.200,-0.200,-0.200,0.003,0.004,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.809,68.487,149.246,97.158
7.898,-0.004,-0.005,-0.013,0.000,0.003,0.003,0.009,-0.200,-0.200,-0.200,0.003,0.003,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.814,68.485,149.241,97.157
7.908,-0.004,-0.005,-0.013,0.000,0.003,0.003,0.009,-0.200,-0.200,-0.200,0.003,0.003,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.819,68.482,149.235,97.156
7.918,-0.004,-0.005,-0.013,0.000,0.003,0.003,0.009,-0.200,-0.200,-0.200,0.003,0.003,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.824,68.480,149.230,97.154
7.928,-0.004,-0.005,-0.013,0.000,0.003,0.003,0.009,-0.200,-0.200,-0.200,0.003,0.003,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.829,68.478,149.225,97.153
7.938,-0.004,-0.005,-0.013,0.000,0.003,0.003,0.009,-0.200,-0.200,-0.200,0.003,0.003,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.834,68.476,149.219,97.152
7.948,-0.004,-0.005,-0.013,0.000,0.003,0.003,0.009,-0.200,-0.200,-0.200,0.003,0.003,0.009,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.839,68.474,149.214,97.151
7.958,-0.004,-0.005,-0.013,0.000,0.003,0.003,0.008,-0.200,-0.200,-0.200,0.003,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.844,68.472,149.209,97.149
7.968,-0.004,-0.005,-0.012,0.000,0.003,0.003,0.008,-0.200,-0.200,-0.200,0.003,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.848,68.470,149.204,97.148
7.978,-0.004,-0.005,-0.012,0.000,0.003,0.003,0.008,-0.200,-0.200,-0.200,0.003,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.853,68.467,149.199,97.147
7.988,-0.004,-0.005,-0.012,0.000,0.003,0.003,0.008,-0.200,-0.200,-0.200,0.003,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.203,0.200,0.200,0.200,78.858,68.465,149.194,97.146
7.998,-0.004,-0.005,-0.012,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.862,68.463,149.189,97.145
8.008,-0.004,-0.005,-0.012,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.867,68.461,149.184,97.144
8.018,-0.004,-0.005,-0.012,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.872,68.459,149.179,97.142
8.028,-0.004,-0.005,-0.012,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.876,68.457,149.174,97.141
8.038,-0.004,-0.005,-0.012,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.881,68.455,149.170,97.140
8.048,-0.004,-0.005,-0.012,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.885,68.453,149.165,97.139
8.058,-0.004,-0.005,-0.012,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.890,68.451,149.160,97.138
8.068,-0.004,-0.005,-0.011,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.894,68.449,149.155,97.137
8.078,-0.004,-0.005,-0.011,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.898,68.447,149.151,97.136
8.088,-0.004,-0.004,-0.011,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.903,68.446,149.146,97.135
8.098,-0.004,-0.004,-0.011,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.907,68.444,149.141,97.134
8.108,-0.003,-0.004,-0.011,0.000,0.002,0.003,0.008,-0.200,-0.200,-0.200,0.002,0.003,0.008,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.911,68.442,149.137,97.132
8.118,-0.003,-0.004,-0.011,0.000,0.002,0.003,0.007,-0.200,-0.200,-0.200,0.002,0.003,0.007,0.000,0.000,0.000,0.201,0.201,0.202,0.200,0.200,0.200,78.916,68.440,149.132,97.131
