NORMALIZED_TIME, INERTIAL_X, INERTIAL_Y, INERTIAL_Z, ASTEROID_X, ASTEROID_Y, ASTEROID_Z, RADIUS
 0.588, 1.556, 0.052,-0.306,-1.280, 0.888,-0.306, 1.587
 0.588, 1.559, 0.053,-0.299,-1.282, 0.889,-0.299, 1.588
 0.588, 1.561, 0.054,-0.293,-1.284, 0.890,-0.293, 1.589
 0.588, 1.564, 0.054,-0.286,-1.286, 0.892,-0.286, 1.591
 0.588, 1.566, 0.055,-0.280,-1.288, 0.893,-0.280, 1.592
 0.588, 1.568, 0.056,-0.273,-1.290, 0.894,-0.273, 1.593
 0.588, 1.571, 0.057,-0.267,-1.292, 0.895,-0.267, 1.594
 0.588, 1.573, 0.058,-0.261,-1.293, 0.896,-0.261, 1.595
 0.588, 1.575, 0.059,-0.255,-1.295, 0.898,-0.255, 1.596
 0.588, 1.577, 0.060,-0.250,-1.297, 0.899,-0.250, 1.597
 0.589, 1.579, 0.061,-0.244,-1.299, 0.900,-0.244, 1.599
 0.589, 1.581, 0.061,-0.239,-1.300, 0.901,-0.239, 1.600
 0.589, 1.582, 0.062,-0.233,-1.302, 0.901,-0.233, 1.601
 0.589, 1.584, 0.063,-0.228,-1.304, 0.902,-0.228, 1.602
 0.589, 1.586, 0.064,-0.223,-1.305, 0.903,-0.223, 1.603
 0.589, 1.588, 0.065,-0.218,-1.307, 0.904,-0.218, 1.604
 0.589, 1.589, 0.066,-0.213,-1.308, 0.905,-0.213, 1.605
 0.589, 1.591, 0.067,-0.208,-1.310, 0.905,-0.208, 1.606
 0.589, 1.592, 0.068,-0.203,-1.311, 0.906,-0.203, 1.607
 0.589, 1.594, 0.069,-0.198,-1.313, 0.907,-0.198, 1.608
 0.589, 1.595, 0.071,-0.193,-1.314, 0.907,-0.193, 1.608
 0.589, 1.597, 0.072,-0.188,-1.316, 0.908,-0.188, 1.609
 0.589, 1.598, 0.073,-0.183,-1.317, 0.908,-0.183, 1.610
 0.589, 1.599, 0.074,-0.178,-1.318, 0.908,-0.178, 1.611
 0.589, 1.600, 0.076,-0.173,-1.320, 0.909,-0.173, 1.612
 0.590, 1.602, 0.077,-0.168,-1.321, 0.909,-0.168, 1.612
 0.590, 1.603, 0.078,-0.163,-1.322, 0.909,-0.163, 1.613
 0.590, 1.604, 0.080,-0.158,-1.324, 0.909,-0.158, 1.614
 0.590, 1.605, 0.081,-0.153,-1.325, 0.909,-0.153, 1.614
 0.590, 1.606, 0.082,-0.148,-1.326, 0.909,-0.148, 1.615
 0.590, 1.607, 0.084,-0.144,-1.328, 0.909,-0.144, 1.615
 0.590, 1.608, 0.085,-0.139,-1.329, 0.909,-0.139, 1.616
 0.590, 1.609, 0.087,-0.134,-1.330, 0.909,-0.134, 1.617
 0.590, 1.610, 0.088,-0.129,-1.331, 0.909,-0.129, 1.617
 0.590, 1.610, 0.090,-0.124,-1.332, 0.909,-0.124, 1.618
 0.590, 1.611, 0.091,-0.120,-1.333, 0.909,-0.120, 1.618
 0.590, 1.612, 0.093,-0.115,-1.335, 0.909,-0.115, 1.619
 0.590, 1.613, 0.094,-0.111,-1.336, 0.908,-0.111, 1.619
 0.590, 1.613, 0.096,-0.106,-1.337, 0.908,-0.106, 1.619
 0.590, 1.614, 0.098,-0.102,-1.338, 0.908,-0.102, 1.620
 0.591, 1.614, 0.099,-0.097,-1.339, 0.907,-0.097, 1.620
 0.591, 1.615, 0.101,-0.093,-1.340, 0.907,-0.093, 1.621
 0.591, 1.615, 0.102,-0.089,-1.341, 0.907,-0.089, 1.621
 0.591, 1.616, 0.104,-0.084,-1.342, 0.906,-0.084, 1.621
 0.591, 1.616, 0.106,-0.080,-1.343, 0.906,-0.080, 1.622
 0.591, 1.617, 0.107,-0.076,-1.344, 0.905,-0.076, 1.622
 0.591, 1.617, 0.109,-0.072,-1.345, 0.905,-0.072, 1.622
 0.591, 1.618, 0.110,-0.068,-1.346, 0.905,-0.068, 1.623
 0.591, 1.618, 0.112,-0.064,-1.346, 0.904,-0.064, 1.623
 0.591, 1.618, 0.114,-0.060,-1.347, 0.904,-0.060, 1.623
 0.591, 1.619, 0.115,-0.056,-1.348, 0.903,-0.056, 1.624
 0.591, 1.619, 0.117,-0.052,-1.349, 0.903,-0.052, 1.624
 0.591, 1.619, 0.118,-0.049,-1.350, 0.902,-0.049, 1.624
 0.591, 1.619, 0.120,-0.045,-1.350, 0.901,-0.045, 1.624
 0.591, 1.619, 0.122,-0.041,-1.351, 0.901,-0.041, 1.625
 0.592, 1.620, 0.123,-0.038,-1.352, 0.900,-0.038, 1.625
 0.592, 1.620, 0.125,-0.035,-1.353, 0.900,-0.035, 1.625
 0.592, 1.620, 0.126,-0.031,-1.353, 0.899,-0.031, 1.625
 0.592, 1.620, 0.128,-0.028,-1.354, 0.898,-0.028, 1.625
 0.592, 1.620, 0.130,-0.024,-1.355, 0.898,-0.024, 1.625
 0.592, 1.620, 0.131,-0.021,-1.355, 0.897,-0.021, 1.626
 0.592, 1.620, 0.133,-0.018,-1.356, 0.896,-0.018, 1.626
 0.592, 1.620, 0.135,-0.015,-1.357, 0.895,-0.015, 1.626
 0.592, 1.620, 0.137,-0.011,-1.358, 0.894,-0.011, 1.626
 0.592, 1.620, 0.139,-0.008,-1.358, 0.893,-0.008, 1.626
 0.592, 1.620, 0.141,-0.005,-1.359, 0.893,-0.005, 1.626
 0.592, 1.620, 0.143,-0.002,-1.360, 0.892,-0.002, 1.626
 0.592, 1.620, 0.144, 0.001,-1.360, 0.890, 0.001, 1.626
 0.592, 1.619, 0.146, 0.004,-1.361, 0.889, 0.004, 1.626
 0.592, 1.619, 0.148, 0.007,-1.362, 0.888, 0.007, 1.626
 0.593, 1.619, 0.150, 0.010,-1.363, 0.887, 0.010, 1.626
 0.593, 1.619, 0.152, 0.013,-1.363, 0.886, 0.013, 1.626
 0.593, 1.619, 0.155, 0.016,-1.364, 0.885, 0.016, 1.626
 0.593, 1.618, 0.157, 0.019,-1.365, 0.884, 0.019, 1.626
 0.593, 1.618, 0.159, 0.022,-1.365, 0.883, 0.022, 1.626
 0.593, 1.618, 0.161, 0.024,-1.366, 0.881, 0.024, 1.626
 0.593, 1.618, 0.163, 0.027,-1.367, 0.880, 0.027, 1.626
 0.593, 1.617, 0.165, 0.030,-1.367, 0.879, 0.030, 1.626
 0.593, 1.617, 0.167, 0.032,-1.368, 0.878, 0.032, 1.626
 0.593, 1.617, 0.169, 0.035,-1.369, 0.876, 0.035, 1.626
 0.593, 1.616, 0.171, 0.038,-1.369, 0.875, 0.038, 1.626
 0.593, 1.616, 0.173, 0.040,-1.370, 0.874, 0.040, 1.626
 0.593, 1.615, 0.175, 0.042,-1.371, 0.873, 0.042, 1.626
 0.593, 1.615, 0.177, 0.045,-1.371, 0.871, 0.045, 1.625
 0.593, 1.615, 0.180, 0.047,-1.372, 0.870, 0.047, 1.625
 0.594, 1.614, 0.182, 0.049,-1.373, 0.869, 0.049, 1.625
 0.594, 1.614, 0.184, 0.052,-1.373, 0.867, 0.052, 1.625
 0.594, 1.614, 0.186, 0.054,-1.374, 0.866, 0.054, 1.625
 0.594, 1.612, 0.188, 0.057,-1.374, 0.864, 0.057, 1.624
 0.594, 1.609, 0.191, 0.060,-1.373, 0.860, 0.060, 1.621
 0.594, 1.604, 0.194, 0.065,-1.371, 0.856, 0.065, 1.617
 0.594, 1.598, 0.198, 0.070,-1.368, 0.850, 0.070, 1.612
 0.594, 1.591, 0.202, 0.076,-1.365, 0.842, 0.076, 1.606
 0.594, 1.582, 0.207, 0.083,-1.360, 0.834, 0.083, 1.598
 0.594, 1.572, 0.211, 0.091,-1.355, 0.824, 0.091, 1.589
 0.594, 1.561, 0.217, 0.099,-1.349, 0.814, 0.099, 1.579
 0.594, 1.548, 0.222, 0.109,-1.343, 0.802, 0.109, 1.568
 0.594, 1.535, 0.228, 0.118,-1.336, 0.789, 0.118, 1.556
 0.594, 1.520, 0.234, 0.128,-1.328, 0.776, 0.128, 1.543
 0.594, 1.504, 0.241, 0.139,-1.319, 0.762, 0.139, 1.530
 0.595, 1.487, 0.247, 0.151,-1.310, 0.747, 0.151, 1.515
 0.595, 1.470, 0.254, 0.162,-1.301, 0.731, 0.162, 1.501
 0.595, 1.451, 0.261, 0.175,-1.290, 0.714, 0.175, 1.485
 0.595, 1.432, 0.269, 0.188,-1.280, 0.697, 0.188, 1.469
 0.595, 1.412, 0.276, 0.201,-1.269, 0.679, 0.201, 1.453
 0.595, 1.392, 0.284, 0.214,-1.258, 0.660, 0.214, 1.436
 0.595, 1.370, 0.292, 0.228,-1.246, 0.641, 0.228, 1.419
 0.595, 1.348, 0.300, 0.242,-1.233, 0.621, 0.242, 1.402
 0.595, 1.325, 0.308, 0.257,-1.221, 0.601, 0.257, 1.385
 0.595, 1.302, 0.317, 0.272,-1.208, 0.580, 0.272, 1.368
 0.595, 1.279, 0.325, 0.287,-1.195, 0.559, 0.287, 1.350
 0.595, 1.255, 0.334, 0.302,-1.182, 0.538, 0.302, 1.333
 0.595, 1.230, 0.343, 0.318,-1.168, 0.516, 0.318, 1.316
 0.595, 1.205, 0.351, 0.334,-1.154, 0.494, 0.334, 1.299
 0.595, 1.180, 0.360, 0.350,-1.140, 0.472, 0.350, 1.282
 0.596, 1.154, 0.369, 0.366,-1.126, 0.449, 0.366, 1.266
 0.596, 1.128, 0.378, 0.382,-1.111, 0.426, 0.382, 1.250
 0.596, 1.102, 0.387, 0.398,-1.097, 0.403, 0.398, 1.234
 0.596, 1.076, 0.396, 0.415,-1.082, 0.380, 0.415, 1.219
 0.596, 1.049, 0.405, 0.431,-1.067, 0.356, 0.431, 1.205
 0.596, 1.022, 0.415, 0.448,-1.052, 0.332, 0.448, 1.191
 0.596, 0.996, 0.424, 0.465,-1.037, 0.309, 0.465, 1.178
 0.596, 0.969, 0.433, 0.481,-1.022, 0.285, 0.481, 1.165
 0.596, 0.942, 0.442, 0.498,-1.007, 0.261, 0.498, 1.153
 0.596, 0.914, 0.451, 0.515,-0.992, 0.237, 0.515, 1.142
 0.596, 0.887, 0.460, 0.531,-0.976, 0.213, 0.531, 1.132
 0.596, 0.860, 0.469, 0.548,-0.961, 0.189, 0.548, 1.123
 0.596, 0.833, 0.478, 0.565,-0.946, 0.165, 0.565, 1.114
 0.596, 0.806, 0.487, 0.581,-0.931, 0.142, 0.581, 1.107
 0.596, 0.779, 0.496, 0.598,-0.916, 0.118, 0.598, 1.100
 0.597, 0.752, 0.505, 0.614,-0.901, 0.094, 0.614, 1.094
 0.597, 0.725, 0.514, 0.631,-0.886, 0.070, 0.631, 1.090
 0.597, 0.698, 0.523, 0.647,-0.871, 0.047, 0.647, 1.086
 0.597, 0.671, 0.531, 0.663,-0.856, 0.023, 0.663, 1.083
 0.597, 0.645, 0.540, 0.679,-0.841, 0.000, 0.679, 1.081
 0.597, 0.619, 0.549, 0.695,-0.826,-0.023, 0.695, 1.080
 0.597, 0.592, 0.557, 0.711,-0.812,-0.046, 0.711, 1.080
 0.597, 0.566, 0.565, 0.727,-0.797,-0.069, 0.727, 1.081
 0.597, 0.541, 0.574, 0.742,-0.783,-0.091, 0.742, 1.083
 0.597, 0.515, 0.582, 0.758,-0.769,-0.114, 0.758, 1.085
 0.597, 0.490, 0.590, 0.773,-0.755,-0.136, 0.773, 1.089
 0.597, 0.465, 0.598, 0.788,-0.741,-0.158, 0.788, 1.093
 0.597, 0.440, 0.606, 0.803,-0.727,-0.180, 0.803, 1.098
 0.597, 0.415, 0.614, 0.818,-0.713,-0.201, 0.818, 1.103
 0.597, 0.391, 0.622, 0.832,-0.700,-0.222, 0.832, 1.110
 0.598, 0.367, 0.629, 0.847,-0.686,-0.243, 0.847, 1.117
 0.598, 0.343, 0.637, 0.861,-0.673,-0.264, 0.861, 1.124
 0.598, 0.320, 0.644, 0.875,-0.660,-0.285, 0.875, 1.132
 0.598, 0.297, 0.651, 0.888,-0.647,-0.305, 0.888, 1.141
 0.598, 0.274, 0.658, 0.902,-0.635,-0.325, 0.902, 1.150
 0.598, 0.251, 0.665, 0.915,-0.622,-0.345, 0.915, 1.159
 0.598, 0.229, 0.672, 0.929,-0.610,-0.364, 0.929, 1.169
 0.598, 0.207, 0.679, 0.941,-0.598,-0.383, 0.941, 1.179
 0.598, 0.186, 0.686, 0.954,-0.586,-0.402, 0.954, 1.190
 0.598, 0.165, 0.692, 0.967,-0.574,-0.420, 0.967, 1.200
 0.598, 0.144, 0.699, 0.979,-0.563,-0.438, 0.979, 1.211
 0.598, 0.123, 0.705, 0.991,-0.552,-0.456, 0.991, 1.223
 0.598, 0.103, 0.711, 1.003,-0.540,-0.474, 1.003, 1.234
 0.598, 0.083, 0.717, 1.015,-0.530,-0.491, 1.015, 1.245
 0.598, 0.064, 0.723, 1.026,-0.519,-0.508, 1.026, 1.257
 0.599, 0.045, 0.729, 1.037,-0.508,-0.525, 1.037, 1.269
 0.599, 0.026, 0.735, 1.048,-0.498,-0.541, 1.048, 1.280
 0.599, 0.008, 0.740, 1.059,-0.488,-0.557, 1.059, 1.292
 0.599,-0.010, 0.746, 1.069,-0.478,-0.572, 1.069, 1.304
 0.599,-0.028, 0.751, 1.080,-0.468,-0.588, 1.080, 1.316
 0.599,-0.045, 0.756, 1.090,-0.459,-0.603, 1.090, 1.327
 0.599,-0.062, 0.761, 1.100,-0.450,-0.617, 1.100, 1.339
 0.599,-0.079, 0.766, 1.109,-0.441,-0.632, 1.109, 1.350
 0.599,-0.095, 0.771, 1.119,-0.432,-0.646, 1.119, 1.362
 0.599,-0.111, 0.776, 1.128,-0.423,-0.660, 1.128, 1.373
 0.599,-0.126, 0.780, 1.137,-0.415,-0.673, 1.137, 1.385
 0.599,-0.142, 0.785, 1.146,-0.406,-0.686, 1.146, 1.396
 0.599,-0.156, 0.789, 1.154,-0.398,-0.699, 1.154, 1.407
 0.599,-0.171, 0.793, 1.162,-0.390,-0.711, 1.162, 1.418
 0.599,-0.185, 0.797, 1.171,-0.383,-0.723, 1.171, 1.428
 0.600,-0.199, 0.801, 1.178,-0.375,-0.735, 1.178, 1.439
 0.600,-0.212, 0.805, 1.186,-0.368,-0.747, 1.186, 1.449
 0.600,-0.225, 0.809, 1.194,-0.361,-0.758, 1.194, 1.459
 0.600,-0.238, 0.813, 1.201,-0.354,-0.769, 1.201, 1.469
 0.600,-0.250, 0.816, 1.208,-0.347,-0.780, 1.208, 1.479
 0.600,-0.262, 0.819, 1.215,-0.341,-0.790, 1.215, 1.489
 0.600,-0.274, 0.823, 1.221,-0.334,-0.800, 1.221, 1.498
 0.600,-0.285, 0.826, 1.228,-0.328,-0.810, 1.228, 1.507
 0.600,-0.297, 0.829, 1.234,-0.322,-0.819, 1.234, 1.516
 0.600,-0.307, 0.832, 1.240,-0.317,-0.829, 1.240, 1.525
 0.600,-0.318, 0.835, 1.246,-0.311,-0.838, 1.246, 1.533
 0.600,-0.328, 0.838, 1.252,-0.305,-0.846, 1.252, 1.542
 0.600,-0.338, 0.840, 1.257,-0.300,-0.855, 1.257, 1.550
 0.600,-0.347, 0.843, 1.263,-0.295,-0.863, 1.263, 1.557
 0.600,-0.357, 0.845, 1.268,-0.290,-0.871, 1.268, 1.565
 0.601,-0.366, 0.848, 1.273,-0.285,-0.878, 1.273, 1.572
 0.601,-0.374, 0.850, 1.278,-0.280,-0.885, 1.278, 1.580
 0.601,-0.383, 0.852, 1.282,-0.275,-0.892, 1.282, 1.586
 0.601,-0.392, 0.853, 1.287,-0.270,-0.899, 1.287, 1.593
 0.601,-0.400, 0.854, 1.291,-0.265,-0.905, 1.291, 1.599
 0.601,-0.409, 0.855, 1.296,-0.259,-0.911, 1.296, 1.605
 0.601,-0.417, 0.855, 1.300,-0.254,-0.917, 1.300, 1.611
 0.601,-0.426, 0.855, 1.304,-0.248,-0.923, 1.304, 1.617
 0.601,-0.434, 0.855, 1.308,-0.242,-0.928, 1.308, 1.622
 0.601,-0.442, 0.855, 1.312,-0.236,-0.933, 1.312, 1.627
 0.601,-0.450, 0.854, 1.316,-0.230,-0.937, 1.316, 1.632
 0.601,-0.458, 0.853, 1.320,-0.224,-0.942, 1.320, 1.637
 0.601,-0.465, 0.852, 1.323,-0.218,-0.946, 1.323, 1.641
 0.601,-0.473, 0.851, 1.327,-0.212,-0.950, 1.327, 1.645
 0.601,-0.480, 0.849, 1.330,-0.206,-0.954, 1.330, 1.649
 0.602,-0.488, 0.847, 1.333,-0.199,-0.957, 1.333, 1.653
 0.602,-0.495, 0.845, 1.336,-0.193,-0.960, 1.336, 1.657
 0.602,-0.502, 0.843, 1.339,-0.186,-0.963, 1.339, 1.660
 0.602,-0.509, 0.840, 1.342,-0.180,-0.966, 1.342, 1.664
 0.602,-0.516, 0.838, 1.345,-0.174,-0.969, 1.345, 1.667
 0.602,-0.523, 0.835, 1.348,-0.167,-0.971, 1.348, 1.670
 0.602,-0.530, 0.832, 1.351,-0.161,-0.973, 1.351, 1.672
 0.602,-0.536, 0.829, 1.353,-0.154,-0.975, 1.353, 1.675
 0.602,-0.543, 0.826, 1.356,-0.148,-0.977, 1.356, 1.678
 0.602,-0.549, 0.823, 1.358,-0.141,-0.979, 1.358, 1.680
 0.602,-0.555, 0.819, 1.360,-0.135,-0.980, 1.360, 1.682
 0.602,-0.561, 0.816, 1.362,-0.128,-0.982, 1.362, 1.684
 0.602,-0.567, 0.812, 1.365,-0.122,-0.983, 1.365, 1.686
 0.602,-0.573, 0.808, 1.367,-0.115,-0.984, 1.367, 1.688
 0.602,-0.578, 0.804, 1.369,-0.109,-0.985, 1.369, 1.689
 0.603,-0.584, 0.800, 1.370,-0.103,-0.985, 1.370, 1.691
 0.603,-0.589, 0.796, 1.372,-0.096,-0.986, 1.372, 1.692
 0.603,-0.595, 0.792, 1.374,-0.090,-0.986, 1.374, 1.694
 0.603,-0.600, 0.788, 1.375,-0.084,-0.987, 1.375, 1.695
 0.603,-0.605, 0.784, 1.377,-0.078,-0.987, 1.377, 1.696
 0.603,-0.610, 0.779, 1.378,-0.071,-0.987, 1.378, 1.697
 0.603,-0.615, 0.775, 1.380,-0.065,-0.987, 1.380, 1.698
 0.603,-0.619, 0.770, 1.381,-0.059,-0.987, 1.381, 1.698
 0.603,-0.624, 0.766, 1.382,-0.053,-0.986, 1.382, 1.699
 0.603,-0.628, 0.761, 1.384,-0.047,-0.986, 1.384, 1.700
 0.603,-0.633, 0.757, 1.385,-0.042,-0.986, 1.385, 1.700
 0.603,-0.637, 0.752, 1.386,-0.036,-0.985, 1.386, 1.701
 0.603,-0.641, 0.748, 1.387,-0.030,-0.984, 1.387, 1.701
 0.603,-0.645, 0.743, 1.388,-0.024,-0.984, 1.388, 1.701
 0.603,-0.649, 0.739, 1.389,-0.019,-0.983, 1.389, 1.701
 0.604,-0.653, 0.734, 1.389,-0.013,-0.982, 1.389, 1.702
 0.604,-0.656, 0.729, 1.390,-0.008,-0.981, 1.390, 1.702
 0.604,-0.660, 0.725, 1.391,-0.003,-0.980, 1.391, 1.702
 0.604,-0.663, 0.720, 1.392, 0.003,-0.979, 1.392, 1.702
 0.604,-0.667, 0.715, 1.392, 0.008,-0.978, 1.392, 1.701
 0.604,-0.670, 0.711, 1.393, 0.013,-0.977, 1.393, 1.701
 0.604,-0.673, 0.706, 1.393, 0.018,-0.975, 1.393, 1.701
 0.604,-0.676, 0.702, 1.394, 0.023,-0.974, 1.394, 1.701
 0.604,-0.679, 0.697, 1.394, 0.028,-0.973, 1.394, 1.700
 0.604,-0.682, 0.692, 1.395, 0.033,-0.971, 1.395, 1.700
 0.604,-0.685, 0.688, 1.395, 0.037,-0.970, 1.395, 1.699
 0.604,-0.688, 0.683, 1.395, 0.042,-0.968, 1.395, 1.699
 0.604,-0.690, 0.679, 1.395, 0.046,-0.967, 1.395, 1.698
 0.604,-0.693, 0.674, 1.396, 0.051,-0.965, 1.396, 1.698
 0.604,-0.695, 0.670, 1.396, 0.055,-0.964, 1.396, 1.697
 0.605,-0.697, 0.666, 1.396, 0.059,-0.962, 1.396, 1.697
 0.605,-0.700, 0.661, 1.396, 0.064,-0.961, 1.396, 1.696
 0.605,-0.702, 0.657, 1.396, 0.068,-0.959, 1.396, 1.695
 0.605,-0.704, 0.653, 1.396, 0.072,-0.957, 1.396, 1.694
 0.605,-0.706, 0.648, 1.396, 0.076,-0.955, 1.396, 1.694
 0.605,-0.708, 0.644, 1.396, 0.079,-0.954, 1.396, 1.693
 0.605,-0.710, 0.640, 1.396, 0.083,-0.952, 1.396, 1.692
 0.605,-0.711, 0.636, 1.396, 0.087,-0.950, 1.396, 1.691
 0.605,-0.713, 0.632, 1.396, 0.090,-0.948, 1.396, 1.690
 0.605,-0.715, 0.628, 1.396, 0.094,-0.947, 1.396, 1.689
 0.605,-0.716, 0.624, 1.396, 0.097,-0.945, 1.396, 1.688
 0.605,-0.718, 0.620, 1.396, 0.101,-0.943, 1.396, 1.687
 0.605,-0.719, 0.616, 1.395, 0.104,-0.941, 1.395, 1.686
 0.605,-0.720, 0.613, 1.395, 0.107,-0.940, 1.395, 1.686
 0.605,-0.722, 0.609, 1.395, 0.110,-0.938, 1.395, 1.685
 0.606,-0.723, 0.605, 1.395, 0.113,-0.936, 1.395, 1.684
 0.606,-0.724, 0.602, 1.395, 0.116,-0.934, 1.395, 1.683
 0.606,-0.725, 0.598, 1.394, 0.119,-0.932, 1.394, 1.681
 0.606,-0.726, 0.594, 1.394, 0.122,-0.931, 1.394, 1.680
 0.606,-0.727, 0.591, 1.394, 0.124,-0.929, 1.394, 1.679
 0.606,-0.728, 0.588, 1.393, 0.127,-0.927, 1.393, 1.678
 0.606,-0.730, 0.585, 1.391, 0.129,-0.926, 1.391, 1.676
 0.606,-0.731, 0.583, 1.388, 0.132,-0.926, 1.388, 1.674
 0.606,-0.733, 0.582, 1.384, 0.134,-0.926, 1.384, 1.671
 0.606,-0.736, 0.581, 1.379, 0.136,-0.927, 1.379, 1.667
 0.606,-0.738, 0.580, 1.373, 0.138,-0.929, 1.373, 1.663
 0.606,-0.741, 0.580, 1.366, 0.139,-0.931, 1.366, 1.659
 0.606,-0.744, 0.580, 1.359, 0.141,-0.933, 1.359, 1.654
 0.606,-0.747, 0.581, 1.350, 0.142,-0.936, 1.350, 1.649
 0.606,-0.751, 0.582, 1.341, 0.144,-0.939, 1.341, 1.643
 0.607,-0.755, 0.584, 1.331, 0.145,-0.943, 1.331, 1.637
 0.607,-0.758, 0.586, 1.320, 0.146,-0.947, 1.320, 1.631
 0.607,-0.762, 0.588, 1.309, 0.147,-0.952, 1.309, 1.625
 0.607,-0.767, 0.591, 1.297, 0.148,-0.957, 1.297, 1.618
 0.607,-0.771, 0.594, 1.284, 0.148,-0.962, 1.284, 1.611
 0.607,-0.776, 0.597, 1.271, 0.149,-0.967, 1.271, 1.604
 0.607,-0.780, 0.601, 1.258, 0.149,-0.973, 1.258, 1.597
 0.607,-0.785, 0.605, 1.244, 0.150,-0.980, 1.244, 1.590
 0.607,-0.790, 0.609, 1.229, 0.150,-0.986, 1.229, 1.583
 0.607,-0.795, 0.613, 1.214, 0.150,-0.993, 1.214, 1.575
 0.607,-0.800, 0.618, 1.199, 0.151,-1.000, 1.199, 1.568
 0.607,-0.806, 0.622, 1.183, 0.151,-1.007, 1.183, 1.561
 0.607,-0.811, 0.628, 1.167, 0.150,-1.014, 1.167, 1.553
 0.607,-0.817, 0.633, 1.150, 0.150,-1.022, 1.150, 1.546
 0.607,-0.822, 0.638, 1.134, 0.150,-1.030, 1.134, 1.539
 0.608,-0.828, 0.644, 1.117, 0.150,-1.038, 1.117, 1.532
 0.608,-0.833, 0.650, 1.099, 0.150,-1.046, 1.099, 1.525
 0.608,-0.839, 0.656, 1.082, 0.149,-1.054, 1.082, 1.518
 0.608,-0.845, 0.662, 1.064, 0.149,-1.063, 1.064, 1.511
 0.608,-0.851, 0.668, 1.046, 0.148,-1.071, 1.046, 1.505
 0.608,-0.857, 0.674, 1.028, 0.147,-1.080, 1.028, 1.499
 0.608,-0.863, 0.681, 1.010, 0.147,-1.089, 1.010, 1.493
 0.608,-0.869, 0.687, 0.992, 0.146,-1.098, 0.992, 1.487
 0.608,-0.874, 0.694, 0.974, 0.145,-1.107, 0.974, 1.481
 0.608,-0.880, 0.700, 0.955, 0.144,-1.116, 0.955, 1.476
 0.608,-0.886, 0.707, 0.937, 0.143,-1.125, 0.937, 1.471
 0.608,-0.892, 0.714, 0.918, 0.143,-1.134, 0.918, 1.466
 0.608,-0.898, 0.721, 0.900, 0.142,-1.143, 0.900, 1.462
 0.608,-0.904, 0.728, 0.881, 0.141,-1.152, 0.881, 1.457
 0.608,-0.910, 0.735, 0.863, 0.140,-1.161, 0.863, 1.454
 0.609,-0.916, 0.741, 0.844, 0.138,-1.171, 0.844, 1.450
 0.609,-0.922, 0.748, 0.826, 0.137,-1.180, 0.826, 1.447
 0.609,-0.928, 0.755, 0.808, 0.136,-1.189, 0.808, 1.444
 0.609,-0.934, 0.762, 0.789, 0.135,-1.198, 0.789, 1.441
 0.609,-0.940, 0.769, 0.771, 0.134,-1.207, 0.771, 1.439
 0.609,-0.946, 0.777, 0.753, 0.132,-1.217, 0.753, 1.437
 0.609,-0.952, 0.783, 0.735, 0.131,-1.226, 0.735, 1.435
 0.609,-0.957, 0.790, 0.717, 0.130,-1.235, 0.717, 1.434
 0.609,-0.963, 0.797, 0.699, 0.129,-1.244, 0.699, 1.433
 0.609,-0.969, 0.804, 0.681, 0.127,-1.253, 0.681, 1.432
 0.609,-0.974, 0.811, 0.664, 0.126,-1.262, 0.664, 1.431
 0.609,-0.980, 0.818, 0.647, 0.125,-1.271, 0.647, 1.431
 0.609,-0.986, 0.825, 0.629, 0.123,-1.279, 0.629, 1.431
 0.609,-0.991, 0.832, 0.612, 0.122,-1.288, 0.612, 1.431
 0.609,-0.997, 0.838, 0.595, 0.120,-1.297, 0.595, 1.432
 0.610,-1.002, 0.845, 0.579, 0.119,-1.305, 0.579, 1.433
 0.610,-1.007, 0.852, 0.562, 0.118,-1.314, 0.562, 1.434
 0.610,-1.012, 0.858, 0.546, 0.116,-1.322, 0.546, 1.435
 0.610,-1.018, 0.865, 0.530, 0.115,-1.331, 0.530, 1.437
 0.610,-1.023, 0.871, 0.514, 0.113,-1.339, 0.514, 1.438
 0.610,-1.028, 0.877, 0.498, 0.112,-1.347, 0.498, 1.440
 0.610,-1.033, 0.884, 0.483, 0.110,-1.355, 0.483, 1.442
 0.610,-1.038, 0.890, 0.467, 0.109,-1.363, 0.467, 1.445
 0.610,-1.043, 0.896, 0.452, 0.108,-1.371, 0.452, 1.447
 0.610,-1.048, 0.902, 0.437, 0.106,-1.378, 0.437, 1.450
 0.610,-1.052, 0.908, 0.423, 0.105,-1.386, 0.423, 1.453
 0.610,-1.057, 0.914, 0.409, 0.103,-1.393, 0.409, 1.456
 0.610,-1.062, 0.920, 0.394, 0.102,-1.401, 0.394, 1.459
 0.610,-1.066, 0.925, 0.381, 0.100,-1.408, 0.381, 1.462
 0.610,-1.070, 0.931, 0.367, 0.099,-1.415, 0.367, 1.465
 0.611,-1.075, 0.936, 0.353, 0.098,-1.422, 0.353, 1.469
 0.611,-1.079, 0.942, 0.340, 0.096,-1.429, 0.340, 1.472
 0.611,-1.083, 0.947, 0.327, 0.095,-1.436, 0.327, 1.476
 0.611,-1.088, 0.952, 0.315, 0.093,-1.443, 0.315, 1.479
 0.611,-1.092, 0.957, 0.302, 0.092,-1.449, 0.302, 1.483
 0.611,-1.096, 0.962, 0.290, 0.091,-1.455, 0.290, 1.487
 0.611,-1.100, 0.967, 0.278, 0.089,-1.462, 0.278, 1.491
 0.611,-1.103, 0.972, 0.267, 0.088,-1.468, 0.267, 1.495
